## 1.1.1
## assembly	: /data/ross/mealybugs/analyses/B_viburni_andres/1_pacbio_assembly/1_redbean/polished/pseudococcus_viburni.redbean.cns3.srp1.fa
## coverage	 bam0 - /data/ross/mealybugs/analyses/B_viburni_andres/1_pacbio_assembly/1_redbean/blobtools/p.viburni.decon.to.cns3.srp1.sorted.bam
## taxonomy	 tax0 - /data/ross/mealybugs/analyses/B_viburni_andres/1_pacbio_assembly/1_redbean/blobtools/p.viburni.decon.blast.out
## taxonomy	 tax1 - /data/ross/mealybugs/analyses/B_viburni_andres/1_pacbio_assembly/1_redbean/blobtools/p.viburni.decon.diamond.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6%s	phylum.s.7%s	phylum.c.8
ctg2498	6259	0.337	0	1.0508	no-hit	0.0	0
ctg2309	2220	0.0009	0	0.0	no-hit	0.0	0
ctg2474	5904	0.3472	0	14.4817	no-hit	0.0	0
ctg2496	5354	0.3394	0	6.1421	no-hit	0.0	0
ctg2316	6234	0.3158	0	850.3377	no-hit	0.0	0
ctg2519	5486	0.3345	0	8.392	no-hit	0.0	0
ctg2455	19592	0.3623	0	39.2763	Chordata	171.4	0
ctg2034	14739	0.3437	0	15.6179	no-hit	0.0	0
ctg2130	2131	0.068	0	209.8692	no-hit	0.0	0
ctg2507	5678	0.344	0	6.9499	no-hit	0.0	0
ctg2143	6610	0.4731	0	53.7298	Arthropoda	161.8	0
ctg2443	5945	0.3391	0	18.807	no-hit	0.0	0
ctg1761	2200	0.0055	0	496.2592	no-hit	0.0	0
ctg2485	10486	0.3359	0	11.917	no-hit	0.0	0
ctg2525	5040	0.3135	0	6.5247	no-hit	0.0	0
ctg2477	12177	0.459	0	0.5401	no-hit	0.0	0
ctg2481	955	0.1403	0	68.8684	no-hit	0.0	0
ctg2497	6097	0.3398	0	8.6297	no-hit	0.0	0
ctg2472	4897	0.3218	0	48.3499	no-hit	0.0	0
ctg2510	6087	0.3269	0	6.4829	no-hit	0.0	0
ctg2522	5514	0.3141	0	4.7711	no-hit	0.0	0
ctg2506	5723	0.3203	0	6.8953	no-hit	0.0	0
ctg2518	3897	0.3454	0	5.0631	no-hit	0.0	0
ctg2530	5630	0.4409	0	8.1774	no-hit	0.0	0
ctg2499	960	0.3031	0	20.5529	no-hit	0.0	0
ctg2548	2348	0.3147	0	16.8065	no-hit	0.0	0
ctg2318	777	0.3024	0	8.4645	no-hit	0.0	0
ctg2505	6032	0.3475	0	7.6324	no-hit	0.0	0
ctg2128	3086	0.3108	0	123.6105	no-hit	0.0	0
ctg2320	15969	0.3186	0	3708.7638	no-hit	0.0	0
ctg2468	5352	0.2754	0	58.9859	Nematoda	655.6	0
ctg2541	5040	0.375	0	9.1346	no-hit	0.0	0
ctg2554	6524	0.3185	0	0.0	no-hit	0.0	0
ctg2529	5890	0.355	0	15.6328	Arthropoda	538.1	0
ctg2406	1448	0.2866	0	77.2153	no-hit	0.0	0
ctg2533	3691	0.4129	0	0.0	no-hit	0.0	0
ctg2491	5414	0.3033	0	18.222	no-hit	0.0	0
ctg2449	6106	0.3577	0	31.2366	no-hit	0.0	0
ctg2544	5482	0.3048	0	3.5992	no-hit	0.0	0
ctg2564	5314	0.3692	0	4.9506	no-hit	0.0	0
ctg2555	5637	0.3126	0	25.6683	Streptophyta	318.2	0
ctg2384	2356	0.32	0	13.9578	no-hit	0.0	0
ctg2534	5158	0.349	0	10.2007	no-hit	0.0	0
ctg2591	4971	0.3539	0	1.3231	no-hit	0.0	0
ctg2495	5798	0.3429	0	15.8808	no-hit	0.0	0
ctg2582	804	0.2276	0	0.0	no-hit	0.0	0
ctg2387	3802	0.2917	0	70.9243	no-hit	0.0	0
ctg2552	5154	0.3285	0	28.0738	no-hit	0.0	0
ctg2560	5215	0.3643	0	8.8281	no-hit	0.0	0
ctg2574	5541	0.3447	0	10.6826	Nematoda	396.4	0
ctg2271	4786	0.3895	0	542.8097	no-hit	0.0	0
ctg2563	1816	0.2467	0	0.0	no-hit	0.0	0
ctg2568	817	0.0991	0	104.6513	no-hit	0.0	0
ctg2531	5213	0.3292	0	160.2283	no-hit	0.0	0
ctg2593	5636	0.3258	0	0.0	no-hit	0.0	0
ctg2601	5520	0.2964	0	1.1915	no-hit	0.0	0
ctg2454	5834	0.3452	0	526.47	no-hit	0.0	0
ctg1922	618	0.3333	0	0.0	no-hit	0.0	0
ctg2630	3497	0.2868	0	0.0	no-hit	0.0	0
ctg2585	4058	0.3189	0	9.7244	no-hit	0.0	0
ctg2429	30080	0.3312	0	32.1412	Arthropoda	257.7	0
ctg2597	4318	0.3119	0	4.5694	no-hit	0.0	0
ctg2234	6941	0.2752	0	484.1969	no-hit	0.0	0
ctg2627	2211	0.3383	0	2.9746	no-hit	0.0	0
ctg2638	2415	0.376	0	130.7216	no-hit	0.0	0
ctg2618	575	0.2452	0	57.1907	no-hit	0.0	0
ctg2596	5053	0.338	0	10.4127	no-hit	0.0	0
ctg2589	5066	0.291	0	9.0877	no-hit	0.0	0
ctg2566	19788	0.3491	0	2.3266	no-hit	0.0	0
ctg2260	2391	0.2727	0	85.2718	no-hit	0.0	0
ctg2610	5722	0.3474	0	8.0459	no-hit	0.0	0
ctg2599	5216	0.3238	0	3.7827	no-hit	0.0	0
ctg2575	5345	0.3196	0	17.2268	no-hit	0.0	0
ctg2464	1826	0.3297	0	28.8146	no-hit	0.0	0
ctg2650	4970	0.3394	0	3.97	no-hit	0.0	0
ctg2626	4757	0.3471	0	11.0606	no-hit	0.0	0
ctg2639	5693	0.3532	0	16.1737	no-hit	0.0	0
ctg2480	5990	0.3179	0	243.7526	no-hit	0.0	0
ctg2655	5231	0.3535	0	7.5438	no-hit	0.0	0
ctg2637	5146	0.2878	0	19.171	no-hit	0.0	0
ctg2624	4980	0.3452	0	14.5274	no-hit	0.0	0
ctg2249	2470	0.0478	0	1800.0017	no-hit	0.0	0
ctg2545	1031	0.3094	0	19.1375	no-hit	0.0	0
ctg2603	7414	0.3311	0	0.8871	no-hit	0.0	0
ctg2537	12411	0.3189	0	8.4788	no-hit	0.0	0
ctg2664	3960	0.3053	0	3.3217	no-hit	0.0	0
ctg2608	5148	0.3333	0	7.6654	no-hit	0.0	0
ctg2653	5294	0.3606	0	6.2117	no-hit	0.0	0
ctg2668	4676	0.3176	0	2.8131	no-hit	0.0	0
ctg2682	5026	0.3426	0	24.863	no-hit	0.0	0
ctg2587	1184	0.0389	0	0.0	no-hit	0.0	0
ctg2581	8372	0.3325	0	10.9982	Arthropoda	152.1	0
ctg2646	4862	0.2945	0	6.7636	no-hit	0.0	0
ctg2539	5469	0.3397	0	18.0388	no-hit	0.0	0
ctg2634	5231	0.3517	0	17.6022	no-hit	0.0	0
ctg2257	12325	0.3929	0	133.4063	Arthropoda	948.7	0
ctg2592	555	0.3009	0	59.2516	no-hit	0.0	0
ctg2683	5442	0.355	0	8.4599	no-hit	0.0	0
ctg2640	4623	0.3682	0	15.6492	no-hit	0.0	0
ctg2607	5366	0.3209	0	39.2213	no-hit	0.0	0
ctg2654	5457	0.333	0	15.668	no-hit	0.0	0
ctg2402	736	0.2921	0	53.6163	no-hit	0.0	0
ctg2559	2255	0.3086	0	23.3328	no-hit	0.0	0
ctg2600	4713	0.3781	0	13.9549	no-hit	0.0	0
ctg2656	1741	0.0155	0	0.0	no-hit	0.0	0
ctg2616	5011	0.3838	0	27.5625	no-hit	0.0	0
ctg2378	5929	0.3608	0	31.0599	Arthropoda	823.0999999999999	0
ctg2657	1301	0.3244	0	0.0	no-hit	0.0	0
ctg2135	1801	0.8068	0	0.0	no-hit	0.0	0
ctg2538	4761	0.3434	0	2972.8108	no-hit	0.0	0
ctg2681	4705	0.3069	0	4.1936	no-hit	0.0	0
ctg2671	4525	0.3501	0	31.9762	no-hit	0.0	0
ctg2690	880	0.2432	0	67.2641	no-hit	0.0	0
ctg2561	4755	0.3262	0	24.8969	no-hit	0.0	0
ctg2721	3908	0.3096	0	1.6829	no-hit	0.0	0
ctg2632	22900	0.3572	0	8.0417	Arthropoda	181.8	0
ctg2708	4963	0.322	0	7.9512	no-hit	0.0	0
ctg2718	4405	0.3396	0	5.9722	no-hit	0.0	0
ctg2684	4741	0.3198	0	26.3577	no-hit	0.0	0
ctg2614	4888	0.3605	0	47.0934	no-hit	0.0	0
ctg2722	1734	0.2197	0	0.0	no-hit	0.0	0
ctg2749	5211	0.3598	0	1.2621	no-hit	0.0	0
ctg2732	5763	0.355	0	14.836	no-hit	0.0	0
ctg2736	4788	0.3085	0	4.1209	no-hit	0.0	0
ctg2343	1491	0.0288	0	255.843	no-hit	0.0	0
ctg2595	5125	0.4297	0	85.9813	no-hit	0.0	0
ctg2642	2611	0.0023	0	0.0	no-hit	0.0	0
ctg2706	752	0.2593	0	34.9837	no-hit	0.0	0
ctg2679	20577	0.3536	0	1.5981	no-hit	0.0	0
ctg2761	547	0.2962	0	84.1655	no-hit	0.0	0
ctg2524	3344	0.3095	0	106.2064	no-hit	0.0	0
ctg2735	4170	0.2861	0	0.0	no-hit	0.0	0
ctg2584	1374	0.2358	0	320.7091	no-hit	0.0	0
ctg2724	5022	0.3082	0	9.1674	no-hit	0.0	0
ctg2738	4962	0.3644	0	7.9528	no-hit	0.0	0
ctg2579	1012	0.337	0	103.9831	no-hit	0.0	0
ctg2719	581	0.4131	0	1007.4814	no-hit	0.0	0
ctg2645	23384	0.3776	0	133.8787	Arthropoda	145.6	0
ctg2694	4739	0.3431	0	77.7185	no-hit	0.0	0
ctg2613	571	0.4694	0	575.9133	no-hit	0.0	0
ctg2661	1104	0.3496	0	5.9574	no-hit	0.0	0
ctg2625	430	0.307	0	229.4278	no-hit	0.0	0
ctg2515	882	0.2902	0	29.8273	no-hit	0.0	0
ctg2716	11766	0.3408	0	13.4155	no-hit	0.0	0
ctg2424	3778	0.0154	0	10.4451	no-hit	0.0	0
ctg2508	3200	0.3209	0	14.387	no-hit	0.0	0
ctg2740	1043	0.2617	0	37.8347	no-hit	0.0	0
ctg2741	4803	0.6009	0	1385.7698	Proteobacteria	34753.5	0
ctg2701	4802	0.3338	0	34.2406	no-hit	0.0	0
ctg2728	4184	0.3466	0	15.7192	no-hit	0.0	0
ctg2768	650	0.3031	0	232.7221	no-hit	0.0	0
ctg2350	1363	0.3103	0	154.4107	no-hit	0.0	0
ctg2714	5950	0.3486	0	26.5288	no-hit	0.0	0
ctg2773	2601	0.3237	0	53.1009	no-hit	0.0	0
ctg2623	1284	0.9252	0	215.1332	no-hit	0.0	0
ctg2754	9367	0.3345	0	8.4257	no-hit	0.0	0
ctg2762	37876	0.3361	0	5.0357	no-hit	0.0	0
ctg2758	1064	0.3195	0	30.9066	no-hit	0.0	0
ctg2814	9117	0.3418	0	2.1642	no-hit	0.0	0
ctg2751	1970	0.3142	0	23.3698	no-hit	0.0	0
ctg2781	7622	0.3346	0	9.4918	no-hit	0.0	0
ctg2702	1188	0.3207	0	88.5782	no-hit	0.0	0
ctg2811	17386	0.4335	0	2.2697	no-hit	0.0	0
ctg2808	11222	0.3743	0	0.5861	no-hit	0.0	0
ctg2697	1890	0.3074	0	10.4396	no-hit	0.0	0
ctg2791	1080	0.3093	0	79.1667	no-hit	0.0	0
ctg2778	7926	0.3258	0	5.8085	no-hit	0.0	0
ctg2813	9893	0.335	0	1.3296	no-hit	0.0	0
ctg2810	7926	0.3201	0	1.6596	no-hit	0.0	0
ctg2822	8985	0.3137	0	0.732	no-hit	0.0	0
ctg2801	27725	0.3164	0	1.4233	no-hit	0.0	0
ctg2783	8127	0.3492	0	18.6132	no-hit	0.0	0
ctg2753	1802	0.3113	0	0.0	no-hit	0.0	0
ctg2723	5185	0.3686	0	55.8119	no-hit	0.0	0
ctg2815	1191	0.0277	0	5.5222	no-hit	0.0	0
ctg2789	788	0.0102	0	0.0	no-hit	0.0	0
ctg2727	875	0.224	0	105.2309	no-hit	0.0	0
ctg2576	1260	0.3778	0	297.5278	no-hit	0.0	0
ctg2837	6431	0.3046	0	2.0454	no-hit	0.0	0
ctg2611	1559	0.4092	0	118.1232	no-hit	0.0	0
ctg2817	585	0.294	0	89.9409	no-hit	0.0	0
ctg2687	1515	0.2858	0	65.1181	no-hit	0.0	0
ctg2824	16892	0.3627	0	1.5574	no-hit	0.0	0
ctg2827	1364	0.3321	0	28.9308	no-hit	0.0	0
ctg2796	2074	0.3042	0	50.7381	no-hit	0.0	0
ctg2782	10052	0.3783	0	18.3201	no-hit	0.0	0
ctg2838	446	0.3004	0	235.9437	no-hit	0.0	0
ctg2842	1903	0.052	0	41.473	no-hit	0.0	0
ctg2444	2874	0.8838	0	343.2635	no-hit	0.0	0
ctg2841	4151	0.3859	0	331.1439	no-hit	0.0	0
ctg2395	10696	0.0162	0	35.0491	no-hit	0.0	0
ctg2757	4915	0.3229	0	524.5486	no-hit	0.0	0
ctg2831	4078	0.3494	0	64.5113	no-hit	0.0	0
ctg2830	2849	0.3208	0	318.5736	no-hit	0.0	0
ctg2820	832	0.2981	0	94.8596	no-hit	0.0	0
ctg2556	3364	0.2958	0	89.9342	no-hit	0.0	0
ctg2790	2723	0.3144	0	125.5969	no-hit	0.0	0
ctg2847	471	0.2675	0	13.9638	no-hit	0.0	0
ctg2752	5514	0.2844	0	3.5783	no-hit	0.0	0
ctg2836	11573	0.3351	0	0.5683	no-hit	0.0	0
ctg2779	7569	0.3218	0	1217.3706	no-hit	0.0	0
ctg2843	1983	0.0015	0	0.0	no-hit	0.0	0
ctg2769	3751	0.3034	0	108.7096	no-hit	0.0	0
ctg2858	1596	0.0175	0	0.0	no-hit	0.0	0
ctg2823	3360	0.308	0	187.9123	no-hit	0.0	0
ctg2856	734	0.1907	0	0.0	no-hit	0.0	0
ctg2268	6265	0.3152	0	232.0034	no-hit	0.0	0
ctg2835	1533	0.3353	0	4.2902	no-hit	0.0	0
ctg2700	4632	0.3204	0	136.3094	no-hit	0.0	0
ctg2756	9012	0.3227	0	3759.9135	no-hit	0.0	0
ctg2583	4100	0.3095	0	56.1445	no-hit	0.0	0
ctg2786	5390	0.3087	0	333.1172	no-hit	0.0	0
ctg2854	4127	0.2905	0	0.0	no-hit	0.0	0
ctg2775	16898	0.3422	0	149.8472	Arthropoda	214.5	0
ctg2767	2233	0.2938	0	38.2893	no-hit	0.0	0
ctg2567	29891	0.3605	0	0.22	no-hit	0.0	0
ctg2826	3159	0.3124	0	35.3934	no-hit	0.0	0
ctg2147	251	1.0	0	0.0	no-hit	0.0	0
ctg2850	32724	0.2817	0	1.2059	no-hit	0.0	0
ctg2806	2112	0.2704	0	99.6504	no-hit	0.0	0
ctg2394	5101	0.2772	0	39.9696	no-hit	0.0	0
ctg1409	15192	0.3276	0	0.8658	no-hit	0.0	0
ctg2833	2153	0.0265	0	155.7935	no-hit	0.0	0
ctg2764	2603	0.2701	0	17.6867	no-hit	0.0	0
ctg2648	4149	0.2728	0	3.1704	no-hit	0.0	0
ctg2417	17066	0.2884	0	11.5615	Nematoda	193.4	0
ctg2377	3503	0.29	0	45.0603	no-hit	0.0	0
ctg2450	1431	0.0007	0	0.0	no-hit	0.0	0
ctg2797	1491	0.2676	0	35.2887	no-hit	0.0	0
ctg2629	507	0.3886	0	12.9722	no-hit	0.0	0
ctg2643	632	0.3101	0	333.0091	no-hit	0.0	0
ctg2795	2917	0.3936	0	865.8008	no-hit	0.0	0
ctg2825	1894	0.0063	0	0.0	no-hit	0.0	0
ctg2755	6213	0.3098	0	80.4517	no-hit	0.0	0
ctg2733	906	0.3212	0	87.1116	no-hit	0.0	0
ctg1563	330	0.3727	0	0.0	no-hit	0.0	0
ctg2840	1625	0.2511	0	501.8703	no-hit	0.0	0
ctg2849	894	0.2875	0	235.4158	no-hit	0.0	0
ctg2855	1971	0.0	0	0.0	no-hit	0.0	0
ctg2262	1036	0.3581	0	44.4387	no-hit	0.0	0
ctg1913	10410	0.2813	0	0.6318	no-hit	0.0	0
ctg2169	1108	0.3023	0	17.8076	no-hit	0.0	0
ctg2253	3810	0.3213	0	3.4525	no-hit	0.0	0
ctg2832	300	0.29	0	0.0	no-hit	0.0	0
ctg2452	4146	0.0125	0	0.0	no-hit	0.0	0
ctg2739	669	0.2945	0	58.9859	no-hit	0.0	0
ctg1620	2860	0.0259	0	0.0	no-hit	0.0	0
ctg1892	3396	0.2889	0	0.0	no-hit	0.0	0
ctg2230	1171	0.8087	0	292.0584	no-hit	0.0	0
ctg1972	1100	0.0018	0	0.0	no-hit	0.0	0
ctg2780	23581	0.3665	0	17.2923	Arthropoda	197.2	0
ctg2804	2311	0.3293	0	0.0	no-hit	0.0	0
ctg2369	8568	0.3208	0	303.2081	no-hit	0.0	0
ctg2558	796	0.3015	0	231.3493	no-hit	0.0	0
ctg2175	418	0.2967	0	15.7343	no-hit	0.0	0
ctg2787	2834	0.313	0	197.2615	no-hit	0.0	0
ctg2604	937	0.3095	0	0.0	no-hit	0.0	0
ctg2729	2017	0.2186	0	13.043	no-hit	0.0	0
ctg1516	12075	0.3087	0	0.0	no-hit	0.0	0
ctg1608	12451	0.3035	0	0.0	no-hit	0.0	0
ctg1196	18618	0.3038	0	0.3533	no-hit	0.0	0
ctg1777	9521	0.3201	0	0.0	no-hit	0.0	0
ctg2691	3638	0.2433	0	5.4235	no-hit	0.0	0
ctg2553	6046	0.2994	0	0.0	no-hit	0.0	0
ctg2857	3178	0.9943	0	333.1925	no-hit	0.0	0
ctg2828	2587	0.2675	0	66.0998	no-hit	0.0	0
ctg950	18279	0.2031	0	0.0	no-hit	0.0	0
ctg2759	3277	0.2667	0	6596.9994	no-hit	0.0	0
ctg2859	2580	0.0992	0	1807.381	no-hit	0.0	0
ctg912	1267	0.0403	0	0.0	no-hit	0.0	0
ctg1129	2598	0.0015	0	0.0	no-hit	0.0	0
ctg1109	2545	0.8947	0	43.9323	no-hit	0.0	0
ctg783	2039	0.9985	0	0.0	no-hit	0.0	0
ctg2819	5492	0.3261	0	682.6019	no-hit	0.0	0
ctg2860	5165	0.0083	0	0.0	no-hit	0.0	0
ctg2844	7229	0.3017	0	4618.1344	no-hit	0.0	0
ctg2774	4590	0.3253	0	144.7211	no-hit	0.0	0
ctg2800	6518	0.3096	0	12760.3328	no-hit	0.0	0
ctg2725	4676	0.305	0	32.3502	no-hit	0.0	0
ctg1296	5567	0.3372	0	0.0	no-hit	0.0	0
ctg1279	18934	0.2977	0	0.0	no-hit	0.0	0
ctg803	7114	0.0093	0	0.0	no-hit	0.0	0
ctg1315	661	0.0424	0	0.0	no-hit	0.0	0
ctg1198	19977	0.3005	0	0.0	no-hit	0.0	0
ctg1256	13449	0.3075	0	0.489	no-hit	0.0	0
ctg1570	1925	0.0213	0	0.0	no-hit	0.0	0
ctg1283	19753	0.3073	0	0.0	no-hit	0.0	0
ctg1552	1722	0.9634	0	30.5548	no-hit	0.0	0
ctg1291	6164	0.0016	0	0.0	no-hit	0.0	0
ctg1357	4318	0.0285	0	0.0	no-hit	0.0	0
ctg1426	3797	0.0174	0	0.0	no-hit	0.0	0
ctg1285	15946	0.3057	0	0.0	no-hit	0.0	0
ctg1531	3899	0.9795	0	673.043	no-hit	0.0	0
ctg1504	8908	0.3999	0	0.0	no-hit	0.0	0
ctg1601	11313	0.3089	0	0.0	no-hit	0.0	0
ctg1626	11104	0.3081	0	0.0	no-hit	0.0	0
ctg1415	4867	0.0142	0	0.0	no-hit	0.0	0
ctg1586	2876	0.001	0	0.0	no-hit	0.0	0
ctg1856	2612	0.0	0	0.0	no-hit	0.0	0
ctg1684	1037	0.0	0	0.0	no-hit	0.0	0
ctg1960	1663	0.0	0	0.0	no-hit	0.0	0
ctg1751	10809	0.3246	0	0.0	no-hit	0.0	0
ctg1977	395	0.2582	0	0.0	no-hit	0.0	0
ctg1631	4321	0.019	0	18.265	no-hit	0.0	0
ctg1654	11949	0.2719	0	1.1008	no-hit	0.0	0
ctg1905	2676	0.0056	0	0.0	no-hit	0.0	0
ctg1747	12494	0.3322	0	0.0	no-hit	0.0	0
ctg1731	16349	0.3173	0	0.0	no-hit	0.0	0
ctg1939	1338	0.0478	0	521.0422	no-hit	0.0	0
ctg1964	1171	0.0017	0	0.0	no-hit	0.0	0
ctg2026	2191	0.0018	0	0.0	no-hit	0.0	0
ctg1846	9580	0.2894	0	0.0	no-hit	0.0	0
ctg1933	1919	0.0042	0	0.0	no-hit	0.0	0
ctg1911	3743	0.0005	0	0.0	no-hit	0.0	0
ctg1733	3568	0.0121	0	0.0	no-hit	0.0	0
ctg1860	829	0.0	0	0.0	no-hit	0.0	0
ctg1929	7515	0.2914	0	0.0	no-hit	0.0	0
ctg2201	1834	0.0005	0	0.0	no-hit	0.0	0
ctg1886	8144	0.3125	0	0.0	no-hit	0.0	0
ctg1792	4164	0.0264	0	36.3279	no-hit	0.0	0
ctg2161	2454	0.0045	0	0.0	no-hit	0.0	0
ctg1882	7712	0.2977	0	0.8528	no-hit	0.0	0
ctg1982	3220	0.0084	0	10.2126	no-hit	0.0	0
ctg2029	7824	0.3411	0	0.0	no-hit	0.0	0
ctg2006	8465	0.2959	0	0.0	no-hit	0.0	0
ctg2834	5076	0.3255	0	209.902	no-hit	0.0	0
ctg2164	4282	0.3314	0	0.0	no-hit	0.0	0
ctg2052	8668	0.3049	0	0.0	no-hit	0.0	0
ctg2087	8323	0.3428	0	0.0	no-hit	0.0	0
ctg2348	2463	0.0008	0	0.0	no-hit	0.0	0
ctg2014	4132	0.0012	0	0.0	no-hit	0.0	0
ctg2453	3304	0.289	0	0.0	no-hit	0.0	0
ctg1988	7857	0.3396	0	0.0	no-hit	0.0	0
ctg2255	383	0.0287	0	0.0	no-hit	0.0	0
ctg2139	3285	0.2846	0	0.0	no-hit	0.0	0
ctg2258	2270	0.0009	0	0.0	no-hit	0.0	0
ctg2376	1810	0.3083	0	7.2673	no-hit	0.0	0
ctg2180	1955	0.0031	0	26.9133	no-hit	0.0	0
ctg2523	3616	0.3084	0	0.0	no-hit	0.0	0
ctg2091	8361	0.3114	0	0.0	no-hit	0.0	0
ctg2550	381	0.8793	0	0.0	no-hit	0.0	0
ctg2224	5339	0.3156	0	0.0	no-hit	0.0	0
ctg2433	6197	0.324	0	0.0	no-hit	0.0	0
ctg2235	5900	0.298	0	0.0	no-hit	0.0	0
ctg2620	651	0.2473	0	0.0	no-hit	0.0	0
ctg2685	793	0.314	0	0.0	no-hit	0.0	0
ctg2829	15429	0.2893	0	49.0211	no-hit	0.0	0
ctg2212	5663	0.2762	0	0.0	no-hit	0.0	0
ctg2208	7552	0.3199	0	0.0	no-hit	0.0	0
ctg2562	704	0.0099	0	0.0	no-hit	0.0	0
ctg2651	3262	0.2771	0	0.0	no-hit	0.0	0
ctg2798	449	0.3252	0	0.0	no-hit	0.0	0
ctg2252	6561	0.3314	0	1.0024	no-hit	0.0	0
ctg2765	320	0.4469	0	0.0	no-hit	0.0	0
ctg2501	4713	0.3217	0	0.0	no-hit	0.0	0
ctg2465	5058	0.3272	0	1.3003	no-hit	0.0	0
ctg2821	669	0.2735	0	0.0	no-hit	0.0	0
ctg2846	492	0.2805	0	80.2065	no-hit	0.0	0
ctg2851	452	0.2633	0	14.5507	no-hit	0.0	0
ctg2239	4189	0.0341	0	48.6715	no-hit	0.0	0
ctg2717	1713	0.0146	0	0.0	no-hit	0.0	0
ctg2276	6979	0.2867	0	0.0	no-hit	0.0	0
ctg2622	422	0.2133	0	0.0	no-hit	0.0	0
ctg2805	1113	0.1752	0	23.6368	no-hit	0.0	0
ctg2511	6093	0.3314	0	1.0794	no-hit	0.0	0
ctg2536	5340	0.3169	0	1.2316	no-hit	0.0	0
ctg2462	1317	0.0076	0	179.7794	no-hit	0.0	0
ctg2678	295	0.2847	0	0.0	no-hit	0.0	0
ctg2803	1742	0.0011	0	0.0	no-hit	0.0	0
ctg2426	5879	0.4091	0	0.0	no-hit	0.0	0
ctg2848	667	0.0015	0	0.0	no-hit	0.0	0
ctg2442	4210	0.2884	0	1.5622	no-hit	0.0	0
ctg2535	1605	0.2318	0	0.0	no-hit	0.0	0
ctg2323	6740	0.3153	0	0.0	no-hit	0.0	0
ctg2633	1329	0.0015	0	0.0	no-hit	0.0	0
ctg2463	2376	0.3157	0	0.0	no-hit	0.0	0
ctg2557	4004	0.3207	0	0.0	no-hit	0.0	0
ctg2297	4600	0.3074	0	1.4298	no-hit	0.0	0
ctg2785	3842	0.2462	0	0.0	no-hit	0.0	0
ctg2407	6582	0.3224	0	0.0	no-hit	0.0	0
ctg1695	1856	0.0081	0	0.0	no-hit	0.0	0
ctg2853	2639	0.0068	0	0.0	no-hit	0.0	0
ctg2546	5192	0.3309	0	0.0	no-hit	0.0	0
ctg2763	4866	0.3091	0	264.9154	no-hit	0.0	0
ctg2571	5736	0.311	0	0.0	no-hit	0.0	0
ctg2565	4735	0.3031	0	2.778	no-hit	0.0	0
ctg2547	15151	0.2953	0	0.0	no-hit	0.0	0
ctg2652	4105	0.3104	0	0.0	no-hit	0.0	0
ctg2647	5051	0.2596	0	0.0	no-hit	0.0	0
ctg2772	7827	0.3069	0	218.4747	no-hit	0.0	0
ctg1317	10749	0.4026	0	0.0	no-hit	0.0	0
ctg1679	2078	0.0	0	0.0	no-hit	0.0	0
ctg2792	9352	0.7423	0	1216.6475	no-hit	0.0	0
ctg1414	15788	0.3016	0	0.0	no-hit	0.0	0
ctg973	28476	0.3207	0	0.0	no-hit	0.0	0
ctg1361	276	0.0	0	0.0	no-hit	0.0	0
ctg940	32309	0.3107	0	0.0	no-hit	0.0	0
ctg2760	12028	0.9853	0	0.5468	no-hit	0.0	0
ctg1031	26401	0.3036	0	0.0	no-hit	0.0	0
ctg1149	1115	0.0673	0	0.0	no-hit	0.0	0
ctg1060	24481	0.3111	0	1.0746	no-hit	0.0	0
ctg2818	3100	0.2306	0	0.0	no-hit	0.0	0
ctg1084	24506	0.3842	0	0.0	no-hit	0.0	0
ctg1212	18884	0.3273	0	0.0	no-hit	0.0	0
ctg1225	17853	0.2869	0	0.3684	no-hit	0.0	0
ctg1091	7097	0.0279	0	707.0871	no-hit	0.0	0
ctg1408	13772	0.3224	0	0.0	no-hit	0.0	0
ctg1239	18965	0.3192	0	0.0	no-hit	0.0	0
ctg1217	4580	0.986	0	0.0	no-hit	0.0	0
ctg1275	15225	0.3708	0	0.0	no-hit	0.0	0
ctg1556	1445	0.3301	0	0.0	no-hit	0.0	0
ctg1480	6494	0.0015	0	0.0	no-hit	0.0	0
ctg1340	15323	0.3433	0	0.0	no-hit	0.0	0
ctg1404	17728	0.2891	0	0.371	no-hit	0.0	0
ctg1604	1796	0.01	0	3.662	no-hit	0.0	0
ctg1431	5550	0.264	0	0.0	no-hit	0.0	0
ctg1434	15527	0.3179	0	0.0	no-hit	0.0	0
ctg1468	8337	0.2967	0	0.0	no-hit	0.0	0
ctg1745	2202	0.0036	0	0.0	no-hit	0.0	0
ctg1370	16905	0.3143	0	0.0	no-hit	0.0	0
ctg1410	15721	0.3721	0	2.0918	no-hit	0.0	0
ctg1457	15683	0.3086	0	0.4194	no-hit	0.0	0
ctg1399	3247	0.0074	0	0.0	no-hit	0.0	0
ctg1709	1010	0.1792	0	0.0	no-hit	0.0	0
ctg1549	12659	0.3236	0	0.0	no-hit	0.0	0
ctg1511	13147	0.4096	0	0.5003	no-hit	0.0	0
ctg1550	11155	0.3054	0	0.0	no-hit	0.0	0
ctg1488	14936	0.338	0	0.8807	no-hit	0.0	0
ctg1534	5043	0.0163	0	0.0	no-hit	0.0	0
ctg1498	13331	0.31	0	0.4934	no-hit	0.0	0
ctg1602	9329	0.2978	0	0.0	no-hit	0.0	0
