"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"946","g14075.t1",0.95414657253383,4.93607173211773,10.2938380842459,2.32897140282818e-10,5.67377075795376e-09,13.3329883269219,"g14075","b627135a6ce10f9bcc4922c44bf376e1",144,"Pfam","PF03061","Thioesterase superfamily",78,138,"3.4E-11",TRUE,"27-07-2020","IPR006683","Thioesterase domain",""
"947","g14075.t1",0.95414657253383,4.93607173211773,10.2938380842459,2.32897140282818e-10,5.67377075795376e-09,13.3329883269219,"g14075","b627135a6ce10f9bcc4922c44bf376e1",144,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"948","g14078.t1",13.216990789083,2.54533228873395,12.9926265625574,1.85576292018221e-12,1.18047141311591e-10,17.7055957477028,"g14078","4c63ee532ecb9145c9c91146470255ec",223,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"949","g14084.t1",0.568861997575089,5.92159329179293,7.97882560403989,2.94059759076595e-08,2.76359855657484e-07,8.21049139243045,"g14084","0ec6b758374b954603405c3f22e2a1ce",451,"Pfam","PF08766","DEK C terminal domain",397,449,"3.3E-7",TRUE,"27-07-2020","IPR014876","DEK, C-terminal",""
"950","g14097.t1",0.516019543754461,7.69162067534283,8.57043730052627,7.99016458660024e-09,9.24633869342116e-08,9.43047148800706,"g14097","264e5bfb0f5b9d97e7594cb3c6bec750",245,"Pfam","PF02251","Proteasome activator pa28 alpha subunit",8,63,"2.3E-18",TRUE,"27-07-2020","IPR003185","Proteasome activator PA28, N-terminal domain","GO:0008537"
"951","g14097.t1",0.516019543754461,7.69162067534283,8.57043730052627,7.99016458660024e-09,9.24633869342116e-08,9.43047148800706,"g14097","264e5bfb0f5b9d97e7594cb3c6bec750",245,"Pfam","PF02252","Proteasome activator pa28 beta subunit",102,242,"1.8E-63",TRUE,"27-07-2020","IPR003186","Proteasome activator PA28, C-terminal domain","GO:0008537"
"952","g14098.t1",0.672108159126714,5.71629433902492,7.97400242227255,2.97257013250907e-08,2.78602412146484e-07,8.22839577565219,"g14098","5c0cc21f9dc911f15ace19f32528e211",419,"Pfam","PF09738","LRRFIP family",30,344,"4.8E-86",TRUE,"27-07-2020","IPR019139","Leucine-rich repeat flightless-interacting protein 1/2","GO:0006355"
"953","g14104.t1",2.89120675401568,2.55223347264295,9.78985877437611,6.29798620992344e-10,1.23738318194969e-08,12.8210397616988,"g14104","d79acc316ad9431c771c287ca20e6de3",433,"Pfam","PF07690","Major Facilitator Superfamily",34,234,"9.6E-26",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"954","g14111.t1",-0.542879475817967,7.10265442611479,-7.18201831958331,1.82973032661356e-07,1.24787366087046e-06,6.25260593237429,"g14111","8d63c9953b067be9a56053998fb4f107",537,"Pfam","PF00155","Aminotransferase class I and II",147,525,"3.7E-35",TRUE,"27-07-2020","IPR004839","Aminotransferase, class I/classII","GO:0009058|GO:0030170"
"955","g14117.t1",1.05944724298843,2.94770220806403,8.35461896479094,1.27833467969679e-08,1.3772335467094e-07,9.67767361437117,"g14117","c13d85f3bf94a5e80e6fe85728470de4",273,"Pfam","PF12796","Ankyrin repeats (3 copies)",198,255,"1.1E-13",TRUE,"27-07-2020","IPR020683","Ankyrin repeat-containing domain",""
"956","g14117.t1",1.05944724298843,2.94770220806403,8.35461896479094,1.27833467969679e-08,1.3772335467094e-07,9.67767361437117,"g14117","c13d85f3bf94a5e80e6fe85728470de4",273,"Pfam","PF12796","Ankyrin repeats (3 copies)",124,196,"1.9E-12",TRUE,"27-07-2020","IPR020683","Ankyrin repeat-containing domain",""
"957","g14119.t1",10.3176865055154,3.2119107865841,12.6481065008927,3.29479750137901e-12,1.82542409955434e-10,17.7111185091427,"g14119","c7dc0dee91729ca19f47a73e76354aa2",371,"Pfam","PF02902","Ulp1 protease family, C-terminal catalytic domain",225,319,"1.7E-8",TRUE,"27-07-2020","IPR003653","Ulp1 protease family, C-terminal catalytic domain","GO:0006508|GO:0008234"
"958","g1413.t1",0.796351843363724,5.85392951696348,8.88252268497467,4.09420086004138e-09,5.44748093773097e-08,10.2553459635788,"g1413","562bf99f0c48d769b6a497797c93d4e1",263,"Pfam","PF00226","DnaJ domain",15,79,"3.6E-19",TRUE,"27-07-2020","IPR001623","DnaJ domain",""
"959","g14133.t1",0.515395448435119,5.62729340163241,8.41256278653742,1.12612353724723e-08,1.23717516538728e-07,9.23979834226524,"g14133","6f8820d317ac9b6220d017ed48d97c00",632,"Pfam","PF01465","GRIP domain",584,626,"5.4E-11",TRUE,"27-07-2020","IPR000237","GRIP domain",""
"960","g14138.t1",1.01707770218534,2.19334037806631,7.45592814809231,9.66913527555454e-08,7.39995833751129e-07,7.7742179491322,"g14138","d7ec6e4283036b59dd05b11b62bc2ba0",404,"Pfam","PF02931","Neurotransmitter-gated ion-channel ligand binding domain",33,231,"6.5E-29",TRUE,"27-07-2020","IPR006202","Neurotransmitter-gated ion-channel ligand-binding domain","GO:0005230|GO:0006811|GO:0016021"
"961","g14138.t1",1.01707770218534,2.19334037806631,7.45592814809231,9.66913527555454e-08,7.39995833751129e-07,7.7742179491322,"g14138","d7ec6e4283036b59dd05b11b62bc2ba0",404,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"962","g14149.t1",-1.2821614021206,6.66111030724384,-11.6261947523885,1.94124131108798e-11,7.5346484786296e-10,15.6627158972188,"g14149","1009e5fa0a26d46633e1daa7a390b838",525,"Pfam","PF00341","PDGF/VEGF domain",325,407,"6.2E-7",TRUE,"27-07-2020","IPR000072","PDGF/VEGF domain","GO:0008083|GO:0016020"
"963","g14152.t1",-1.47272207007939,2.71801589051043,-9.92816044413495,4.77840855630238e-10,9.94176231801634e-09,13.015939551154,"g14152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","g14169.t1",0.46699099052383,6.28958834336898,7.68987540460751,5.65148812764938e-08,4.73099798175685e-07,7.5121818807933,"g14169","665e7494ad3f904a1434c1db1a233946",669,"Pfam","PF06311","NUMB domain",298,410,"5.6E-33",TRUE,"27-07-2020","IPR010449","NUMB domain",""
"965","g14169.t1",0.46699099052383,6.28958834336898,7.68987540460751,5.65148812764938e-08,4.73099798175685e-07,7.5121818807933,"g14169","665e7494ad3f904a1434c1db1a233946",669,"Pfam","PF00640","Phosphotyrosine interaction domain (PTB/PID)",85,206,"2.1E-24",TRUE,"27-07-2020","IPR006020","PTB/PI domain","GO:0005515"
"966","g14184.t1",2.2029200449794,-0.709065057441952,6.88224673627681,3.71793466768973e-07,2.26037266964853e-06,6.66599233138286,"g14184","b436d9e93f0f1474f27876db772280d0",170,"Pfam","PF13927","Immunoglobulin domain",8,88,"2.3E-18",TRUE,"27-07-2020","","",""
"967","g14186.t1",15.4202661600948,3.08263819550248,15.8429066081359,2.41214830833937e-14,4.32298927259778e-12,20.8160653322369,"g14186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","g14187.t1",15.6492323355561,3.58077518916028,16.1966560830391,1.47226258120457e-14,2.9481239950759e-12,21.3807008566031,"g14187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","g1419.t1",-2.19450606076183,5.59423448319939,-7.64071878599472,6.32278459372317e-08,5.18568443581779e-07,7.49153689892953,"g1419","0615dd7a204b95c411d9c78886312532",902,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"970","g14192.t1",1.62042468068192,3.77524070863091,10.8101914784639,8.67731750830593e-11,2.56217068547543e-09,14.6207095837244,"g14192","866e828a4b75e38566fcbffcc8129033",1075,"Pfam","PF00041","Fibronectin type III domain",683,768,"8.8E-15",TRUE,"27-07-2020","IPR003961","Fibronectin type III","GO:0005515"
"971","g14192.t1",1.62042468068192,3.77524070863091,10.8101914784639,8.67731750830593e-11,2.56217068547543e-09,14.6207095837244,"g14192","866e828a4b75e38566fcbffcc8129033",1075,"Pfam","PF00041","Fibronectin type III domain",470,551,"1.1E-8",TRUE,"27-07-2020","IPR003961","Fibronectin type III","GO:0005515"
"972","g14192.t1",1.62042468068192,3.77524070863091,10.8101914784639,8.67731750830593e-11,2.56217068547543e-09,14.6207095837244,"g14192","866e828a4b75e38566fcbffcc8129033",1075,"Pfam","PF07679","Immunoglobulin I-set domain",171,257,"3.2E-20",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"973","g14192.t1",1.62042468068192,3.77524070863091,10.8101914784639,8.67731750830593e-11,2.56217068547543e-09,14.6207095837244,"g14192","866e828a4b75e38566fcbffcc8129033",1075,"Pfam","PF07679","Immunoglobulin I-set domain",261,352,"2.3E-10",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"974","g14192.t1",1.62042468068192,3.77524070863091,10.8101914784639,8.67731750830593e-11,2.56217068547543e-09,14.6207095837244,"g14192","866e828a4b75e38566fcbffcc8129033",1075,"Pfam","PF07679","Immunoglobulin I-set domain",364,449,"7.9E-15",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"975","g14192.t1",1.62042468068192,3.77524070863091,10.8101914784639,8.67731750830593e-11,2.56217068547543e-09,14.6207095837244,"g14192","866e828a4b75e38566fcbffcc8129033",1075,"Pfam","PF07679","Immunoglobulin I-set domain",79,164,"3.1E-13",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"976","g14219.t1",1.10339873870056,7.51952029004442,11.2441128970989,3.8772103191944e-11,1.32519576581421e-09,14.9163836259904,"g14219","1ef9e7f165a95f585225849e66dbc843",357,"Pfam","PF01556","DnaJ C terminal domain",179,338,"7.2E-44",TRUE,"27-07-2020","IPR002939","Chaperone DnaJ, C-terminal",""
"977","g14219.t1",1.10339873870056,7.51952029004442,11.2441128970989,3.8772103191944e-11,1.32519576581421e-09,14.9163836259904,"g14219","1ef9e7f165a95f585225849e66dbc843",357,"Pfam","PF00226","DnaJ domain",4,65,"3.7E-28",TRUE,"27-07-2020","IPR001623","DnaJ domain",""
"978","g14222.t1",1.74153802294312,1.7054268347765,7.67495367645254,5.84716222922181e-08,4.86123491505694e-07,8.36854070092138,"g14222","332f6feda641cff38c38ede319a58a5d",1074,"Pfam","PF00400","WD domain, G-beta repeat",624,656,"0.04",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"979","g14222.t1",1.74153802294312,1.7054268347765,7.67495367645254,5.84716222922181e-08,4.86123491505694e-07,8.36854070092138,"g14222","332f6feda641cff38c38ede319a58a5d",1074,"Pfam","PF00400","WD domain, G-beta repeat",493,528,"0.18",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"980","g14240.t1",-1.26692452851535,4.58985002504171,-9.51981993374009,1.08732522659234e-09,1.89913329831085e-08,11.8027170642175,"g14240","c0e32d65a43fa2a87cc629754ec09c6e",546,"Pfam","PF00135","Carboxylesterase family",23,536,"1.4E-126",TRUE,"27-07-2020","IPR002018","Carboxylesterase, type B",""
"981","g14240.t1",-1.26692452851535,4.58985002504171,-9.51981993374009,1.08732522659234e-09,1.89913329831085e-08,11.8027170642175,"g14240","c0e32d65a43fa2a87cc629754ec09c6e",546,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"982","g14249.t1",-2.32701084557391,1.1366822247942,-10.376963392547,1.98245218644403e-10,5.01329319786643e-09,14.0007221226813,"g14249","ad4a350c7fcbe4703510e71f4874e738",457,"Pfam","PF07690","Major Facilitator Superfamily",67,396,"6.0E-18",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"983","g14251.t1",-1.87317979276329,2.79262926561938,-6.98140056149449,2.93705893652064e-07,1.85847156512816e-06,6.54716414436269,"g14251","408da9b2416cb390cea7a39f58ab85b5",649,"Pfam","PF01061","ABC-2 type transporter",374,582,"5.0E-20",TRUE,"27-07-2020","IPR013525","ABC-2 type transporter","GO:0016020"
"984","g14251.t1",-1.87317979276329,2.79262926561938,-6.98140056149449,2.93705893652064e-07,1.85847156512816e-06,6.54716414436269,"g14251","408da9b2416cb390cea7a39f58ab85b5",649,"Pfam","PF00005","ABC transporter",72,227,"4.4E-21",TRUE,"27-07-2020","IPR003439","ABC transporter-like","GO:0005524|GO:0016887"
"985","g14276.t1",1.45040438969699,4.01468319668649,9.37945683994204,1.44951439206024e-09,2.3766500891298e-08,11.6968695597512,"g14276","bba27cc5d53625b6f0cc14bfdb4b2bd9",300,"Pfam","PF16421","E2F transcription factor CC-MB domain",99,195,"2.9E-11",TRUE,"27-07-2020","IPR032198","E2F transcription factor, CC-MB domain","GO:0046983"
"986","g14276.t1",1.45040438969699,4.01468319668649,9.37945683994204,1.44951439206024e-09,2.3766500891298e-08,11.6968695597512,"g14276","bba27cc5d53625b6f0cc14bfdb4b2bd9",300,"Pfam","PF02319","E2F/DP family winged-helix DNA-binding domain",19,83,"6.2E-23",TRUE,"27-07-2020","IPR003316","E2F/DP family, winged-helix DNA-binding domain","GO:0003700|GO:0005667|GO:0006355"
"987","g14277.t1",0.810459688352343,7.0675429967828,7.62518629003769,6.55148498314892e-08,5.33911053786869e-07,7.31065912570362,"g14277","306fa4896c389842650bf41690976515",701,"Pfam","PF03765","CRAL/TRIO, N-terminal domain",258,300,"2.3E-6",TRUE,"27-07-2020","IPR011074","CRAL/TRIO, N-terminal domain",""
"988","g14277.t1",0.810459688352343,7.0675429967828,7.62518629003769,6.55148498314892e-08,5.33911053786869e-07,7.31065912570362,"g14277","306fa4896c389842650bf41690976515",701,"Pfam","PF04707","PRELI-like family",17,172,"3.7E-44",TRUE,"27-07-2020","IPR006797","PRELI/MSF1 domain",""
"989","g14277.t1",0.810459688352343,7.0675429967828,7.62518629003769,6.55148498314892e-08,5.33911053786869e-07,7.31065912570362,"g14277","306fa4896c389842650bf41690976515",701,"Pfam","PF00650","CRAL/TRIO domain",324,492,"6.4E-38",TRUE,"27-07-2020","IPR001251","CRAL-TRIO lipid binding domain",""
"990","g14278.t1",0.779897846820673,3.98108174646969,8.73947490561937,5.55364284382551e-09,6.9894652392351e-08,10.3307490978682,"g14278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","g14288.t1",1.04531226534561,5.32923700187636,13.4342646581753,9.04011277419012e-13,6.44694547668022e-11,18.9726201611392,"g14288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","g14300.t1",1.29056653012906,4.67889497753046,12.7360773052547,2.8424287818323e-12,1.66427435208988e-10,17.9073514770851,"g14300","48efe477f4e15c5c9f04e657ade85037",637,"Pfam","PF00790","VHS domain",10,145,"2.7E-22",TRUE,"27-07-2020","IPR002014","VHS domain","GO:0006886"
"993","g14300.t1",1.29056653012906,4.67889497753046,12.7360773052547,2.8424287818323e-12,1.66427435208988e-10,17.9073514770851,"g14300","48efe477f4e15c5c9f04e657ade85037",637,"Pfam","PF03127","GAT domain",220,291,"7.4E-15",TRUE,"27-07-2020","IPR004152","GAT domain","GO:0006886"
"994","g14300.t1",1.29056653012906,4.67889497753046,12.7360773052547,2.8424287818323e-12,1.66427435208988e-10,17.9073514770851,"g14300","48efe477f4e15c5c9f04e657ade85037",637,"Pfam","PF18308","GGA N-GAT domain",174,212,"5.7E-17",TRUE,"27-07-2020","IPR041198","GGA, N-GAT domain",""
"995","g14300.t1",1.29056653012906,4.67889497753046,12.7360773052547,2.8424287818323e-12,1.66427435208988e-10,17.9073514770851,"g14300","48efe477f4e15c5c9f04e657ade85037",637,"Pfam","PF02883","Adaptin C-terminal domain",517,631,"6.8E-13",TRUE,"27-07-2020","IPR008152","Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain","GO:0006886|GO:0016192"
"996","g14301.t1",-0.723628739036528,5.73025059575281,-8.61264972541265,7.29375798037654e-09,8.61201070698805e-08,9.66278297971932,"g14301","3273d7202825eeedcac9877c5ac9753b",777,"Pfam","PF03715","Noc2p family",347,640,"2.2E-106",TRUE,"27-07-2020","IPR005343","Nucleolar complex protein 2",""
"997","g14313.t1",-1.76829462411427,3.18161946420956,-10.4954398509146,1.57802193579771e-10,4.19652027055365e-09,14.0682077833508,"g14313","6d2fc51bffc9ee465a973e160ea8e77b",388,"Pfam","PF10324","Serpentine type 7TM GPCR chemoreceptor Srw",46,364,"8.7E-19",TRUE,"27-07-2020","IPR019427","7TM GPCR, serpentine receptor class w (Srw)","GO:0008528"
"998","g14325.t1",-3.77958835562956,-0.103657560047931,-7.48884301060966,8.96160991734968e-08,6.93574090862099e-07,8.03592640287069,"g14325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","g14329.t1",-2.08956507130569,0.222675792231195,-6.79273446957331,4.60454843796853e-07,2.70600921889168e-06,6.42996852519915,"g14329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","g14331.t1",-3.63022626457969,1.67113422774399,-7.21263446816629,1.70300995580485e-07,1.1797995021559e-06,7.29961004133978,"g14331","c4fb3eaca1136a428de07a1fc3469ae1",306,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"1001","g14353.t1",11.1032279042445,5.26103250533153,7.25012999362506,1.55996385251638e-07,1.09879887219285e-06,7.4679066879029,"g14353","8d78dd9b59a70b253a6d1b7d632cdbba",269,"Pfam","PF00091","Tubulin/FtsZ family, GTPase domain",3,213,"2.3E-63",TRUE,"27-07-2020","IPR003008","Tubulin/FtsZ, GTPase domain","GO:0003924"
"1002","g14354.t1",12.6565762896085,5.85574840544462,10.3495515857154,2.09041957358877e-10,5.2277175065337e-09,13.8977527114921,"g14354","1f6f08ed04f00af86db6edb5e3b3f287",230,"Pfam","PF00091","Tubulin/FtsZ family, GTPase domain",3,110,"1.1E-25",TRUE,"27-07-2020","IPR003008","Tubulin/FtsZ, GTPase domain","GO:0003924"
"1003","g14355.t1",11.0903075863622,4.62181063448124,7.08624632730394,2.29206173857628e-07,1.50876373146142e-06,7.11927759008719,"g14355","b39b8a5774f30635097eb91f06caf73b",270,"Pfam","PF00091","Tubulin/FtsZ family, GTPase domain",3,213,"1.8E-65",TRUE,"27-07-2020","IPR003008","Tubulin/FtsZ, GTPase domain","GO:0003924"
"1004","g14356.t1",12.1031177508782,6.65272470014401,9.12429175597773,2.46054766635247e-09,3.57377642026246e-08,11.5268086740646,"g14356","9bb87ae38b7460ab33872266a2970a0f",284,"Pfam","PF00091","Tubulin/FtsZ family, GTPase domain",3,203,"8.3E-59",TRUE,"27-07-2020","IPR003008","Tubulin/FtsZ, GTPase domain","GO:0003924"
"1005","g14358.t1",11.745551062108,6.13082694251388,10.6883082528991,1.09234392591938e-10,3.10527011216530e-09,14.5712459745633,"g14358","a1d92d30589c5ef3df42717bc29c7252",242,"Pfam","PF00091","Tubulin/FtsZ family, GTPase domain",3,123,"2.1E-28",TRUE,"27-07-2020","IPR003008","Tubulin/FtsZ, GTPase domain","GO:0003924"
"1006","g14359.t1",1.52399167488708,4.56278283507563,7.46431733129603,9.48354068856471e-08,7.28497106192019e-07,7.34272549768712,"g14359","3b1a915cd2efda4ef3ace8b94ed8af0e",752,"Pfam","PF03828","Cid1 family poly A polymerase",480,554,"1.2E-6",TRUE,"27-07-2020","IPR002058","PAP/25A-associated",""
"1007","g14360.t1",8.51329016207717,7.23769584079587,23.0927048142433,4.31614629449905e-18,5.23269265468384e-15,31.4212387822472,"g14360","6c906cc65b2a6e7abd72e1b6f9392689",269,"Pfam","PF00091","Tubulin/FtsZ family, GTPase domain",3,212,"2.8E-63",TRUE,"27-07-2020","IPR003008","Tubulin/FtsZ, GTPase domain","GO:0003924"
"1008","g14370.t1",-2.60327806182215,2.33764121551384,-7.50575612836243,8.61890836112093e-08,6.71300462742218e-07,7.82646445550721,"g14370","4b352b0abed4444d8c7a9b12cff54c0d",96,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"1009","g14370.t2",-2.60327806182215,2.33764121551384,-7.50575612836243,8.61890836112093e-08,6.71300462742218e-07,7.82646445550721,"g14370","4b352b0abed4444d8c7a9b12cff54c0d",96,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"1010","g14374.t1",1.71035552165748,2.06521055321887,8.71406575695643,5.86434949539267e-09,7.27585129977103e-08,10.6159655060751,"g14374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","g14375.t1",-1.48902474804259,6.78283229368325,-10.25334883413,2.51984090511132e-10,6.03181429202605e-09,13.0202487992281,"g14375","9fff0f453084bb8daad81e8a9357459a",357,"Pfam","PF02780","Transketolase, C-terminal domain",224,347,"2.3E-37",TRUE,"27-07-2020","IPR033248","Transketolase, C-terminal domain",""
"1012","g14375.t1",-1.48902474804259,6.78283229368325,-10.25334883413,2.51984090511132e-10,6.03181429202605e-09,13.0202487992281,"g14375","9fff0f453084bb8daad81e8a9357459a",357,"Pfam","PF02779","Transketolase, pyrimidine binding domain",30,205,"9.6E-49",TRUE,"27-07-2020","IPR005475","Transketolase-like, pyrimidine-binding domain",""
"1013","g14376.t1",-0.977343562732832,5.80196641064597,-12.0427052851023,9.29876690026402e-12,4.29703107207268e-10,16.4994196152436,"g14376","c0b8f30729f9e44b28d9342cad6ef969",2884,"Pfam","PF07645","Calcium-binding EGF domain",811,842,"2.5E-5",TRUE,"27-07-2020","IPR001881","EGF-like calcium-binding domain","GO:0005509"
"1014","g14376.t1",-0.977343562732832,5.80196641064597,-12.0427052851023,9.29876690026402e-12,4.29703107207268e-10,16.4994196152436,"g14376","c0b8f30729f9e44b28d9342cad6ef969",2884,"Pfam","PF07645","Calcium-binding EGF domain",1773,1812,"7.4E-9",TRUE,"27-07-2020","IPR001881","EGF-like calcium-binding domain","GO:0005509"
"1015","g14376.t1",-0.977343562732832,5.80196641064597,-12.0427052851023,9.29876690026402e-12,4.29703107207268e-10,16.4994196152436,"g14376","c0b8f30729f9e44b28d9342cad6ef969",2884,"SignalP_EUK","SignalP-noTM","",1,24,"-",TRUE,"27-07-2020","","",""
"1016","g14376.t1",-0.977343562732832,5.80196641064597,-12.0427052851023,9.29876690026402e-12,4.29703107207268e-10,16.4994196152436,"g14376","c0b8f30729f9e44b28d9342cad6ef969",2884,"Pfam","PF07645","Calcium-binding EGF domain",531,571,"2.1E-8",TRUE,"27-07-2020","IPR001881","EGF-like calcium-binding domain","GO:0005509"
