"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"566","g2475",6.25841459038031,1.35925417280623,6.85565294684582,1.92060849908679e-07,6.36210048575587e-06,"scaffold_49",1019,NA,NA,NA,"N",1467153,"A",-0.211050892,"A","A","A"
"567","g10146",5.39160767316583,1.54521579036487,6.84576454294654,1.96288974047101e-07,6.47967474302356e-06,"scaffold_128",2455,"DCST2_HUMAN","A0A3Q0IUH5","DC-STAMP-like protein","Y",956808,"A",0.152028529,"A","A","A"
"568","g19033",7.54393997995261,0.461583523625376,6.84893812621246,1.96301416290862e-07,6.47967474302356e-06,"scaffold_682",2258,"ABCA3_MOUSE","A0A2P8YJD6","ABC-2 family transporter protein,ABC transporter","Y",90845,"A",0.07087511,"A","A","A"
"569","g19587",1.72889916832211,5.70218979096323,6.83769975699926,1.99910433682493e-07,6.5872068912356e-06,"scaffold_233",1641,NA,NA,"Pre-mRNA splicing factor","Y",603763,"A",-0.048021618,"A","A","A"
"570","g13252",-3.34482418456076,4.9270957728459,-6.83000295436394,2.03638554778661e-07,6.68332099779778e-06,"scaffold_624",1014,"CAT8_MOUSE","A0A0M5JBR9","Cathepsin propeptide inhibitor domain (I29),Papain family cysteine protease","Y",126034,"A",-0.040301237,"A","A","A"
"571","g7911",3.74529925950867,2.60219262711544,6.82978530621621,2.03749967589778e-07,6.68332099779778e-06,"scaffold_46",1589,NA,NA,"Predicted AAA-ATPase","Y",1511820,"A",0.268979977,"A","A","A"
"572","g6627",6.24859100721433,-0.788633542592228,6.83072190312757,2.03896720397906e-07,6.68332099779778e-06,"scaffold_1562",383,NA,NA,NA,"N",12071,"A",0.512954331,"A","A","A"
"573","g4364",2.61860400463903,6.04797472848547,6.82305197082529,2.07063568484447e-07,6.77527896250419e-06,"scaffold_204",1843,"ETV5_MOUSE","A0A2A3ET30","Ets-domain","Y",685165,"A",-0.384809919,"A","A","A"
"574","g7294",8.16981179496453,-0.628360918605178,6.81124854648324,2.15816330144376e-07,7.04937347365314e-06,"scaffold_17",637,NA,NA,NA,"N",2133015,"A",-0.17858936,"A","A","A"
"575","g2827",3.4276950362497,-0.044143830582501,6.79738142632316,2.20238547884029e-07,7.17279611770053e-06,"scaffold_451",1094,"SPOPL_HUMAN","G1SS17","BTB/POZ domain","Y",261761,"A",0.308367843,"A","A","A"
"576","g13900",7.77522851917574,1.15384044509405,6.80145075095546,2.20360049271721e-07,7.17279611770053e-06,"scaffold_118",536,NA,NA,"Trypsin","Y",993109,"A",-0.041123667,"A","A","A"
"577","g8244",6.1330166576522,-0.554882155562664,6.78587189551149,2.27032589022297e-07,7.37718199580425e-06,"scaffold_308",460,NA,NA,NA,"N",446321,"A",-0.295317096,"A","A","A"
"578","g4848",8.61677869716625,1.78491501129401,6.7836197818696,2.31489294676181e-07,7.50898405862234e-06,"scaffold_304",918,NA,NA,"Trypsin","Y",450191,"A",-0.303096258,"A","A","A"
"579","g21569",8.86462323214786,2.15798425673119,6.77907632584465,2.34545478680638e-07,7.59497958511791e-06,"scaffold_171",1181,"TBB_ONCGI","A0A1D2MR49","Tubulin C-terminal domain,Tubulin/FtsZ family, GTPase domain","Y",810877,"A",-0.170848465,"A","A","A"
"580","g21024",7.98750797869555,-0.408299278823254,6.77277303765404,2.36465811793531e-07,7.64396121606366e-06,"scaffold_61",723,NA,NA,"Inhibitor of apoptosis-promoting Bax1","Y",1352747,"A",-0.29768682,"A","A","A"
"581","g10774",-2.84947298857989,1.96875778911909,-6.74102569850716,2.52239574640466e-07,8.13982751279535e-06,"scaffold_270",1281,NA,"K7IW29","Carboxylesterase family","Y",511095,"A",-0.121599868,"A","A","A"
"582","g11287",-3.4699296070236,4.94034662193328,-6.73950762786161,2.53167587359438e-07,8.14884932335957e-06,"scaffold_73",1533,"YM67_CAEEL","E0VXG1","Serine carboxypeptidase S28","Y",1283250,"A",-0.178929599,"A","A","A"
"583","g21199",-3.3899628101612,6.14385439185631,-6.73914459682928,2.53388402342452e-07,8.14884932335957e-06,"scaffold_98",1907,"DHGL_DROPS","A0A482X9H2","GMC oxidoreductase","Y",1127684,"A",0.245144773,"A","A","A"
"584","g13251",-3.13626256006206,2.66428549509531,-6.73175515024684,2.57942703298901e-07,8.28110915094364e-06,"scaffold_624",1949,"FGFR3_PLEWA","D6W6I2","Immunoglobulin I-set domain,Protein tyrosine kinase,Immunoglobulin domain","Y",126034,"A",-0.040301237,"A","A","A"
"585","g9870",3.67598599693639,2.0642760100155,6.72747021193163,2.60629059147225e-07,8.35304996572875e-06,"scaffold_80",775,"H332_CAEEL","V4NB52","Core histone H2A/H2B/H3/H4","Y",1236135,"A",0.12319606,"A","A","A"
"586","g8685",-2.66616454305233,3.68404599900358,-6.72498606459729,2.62188739458432e-07,8.38869739949852e-06,"scaffold_337",1249,"ESTF_MYZPE","A0A088A7H8","Carboxylesterase family","Y",394383,"A",-0.232714823,"A","A","A"
"587","g13974",10.0061824284287,0.901022388789181,6.730122586525,2.67071093656015e-07,8.53035082616121e-06,"scaffold_39",696,NA,NA,"F-box-like","Y",1602743,"A",-0.171190146,"A","A","A"
"588","g11197",1.90096196512258,7.47481462961318,6.71608530343291,2.67881666445874e-07,8.54168939488724e-06,"scaffold_4",3280,NA,NA,"Bromodomain","Y",3039205,"A",-0.119725142,"A","A","A"
"589","g2511",3.16975104684822,5.27899766553105,6.70207682749311,2.77099306485795e-07,8.82060254210893e-06,"scaffold_49",2240,"TMC7_MACFA","A0A1W4XIW2","TMC domain","Y",1467153,"A",-0.211050892,"A","A","A"
"590","g22865",-3.19319030243924,3.86549354025204,-6.695510622193,2.81530330706284e-07,8.94646130578324e-06,"scaffold_37",2035,"FGFR1_DROME","D6W6I2","Protein tyrosine kinase","Y",1648890,"A",-0.516653857,"A","A","A"
"591","g6036",6.62703747735048,2.06511272009358,6.69327099334437,2.84353775587372e-07,9.02089498898077e-06,"scaffold_656",501,NA,NA,"Chromo (CHRromatin Organisation MOdifier) domain,Chromo shadow domain","Y",105373,"A",-0.098380028,"A","A","A"
"592","g15697",5.26809501455327,-2.44503656789456,6.6898105366386,2.85709728064377e-07,9.04270778037602e-06,"scaffold_493",471,NA,NA,NA,"N",227342,"A",-0.264036686,"A","A","A"
"593","g11278",6.02912396873136,-0.0804382679924256,6.69003276487043,2.86005958385139e-07,9.04270778037602e-06,"scaffold_73",676,NA,NA,NA,"N",1283250,"A",-0.178929599,"A","A","A"
"594","g239",10.7956929493028,0.44245840209078,6.69966276078676,2.90233929304074e-07,9.16093592680487e-06,"scaffold_137",610,"MLR_BOMMO","T1HIT1","EF hand,EF-hand domain pair","Y",931543,"A",0.060769954,"A","A","A"
"595","g1692",2.23677895729155,2.95420966049618,6.66407888319755,3.03762273301143e-07,9.56404079168799e-06,"scaffold_243",361,NA,NA,NA,"N",557202,"A",0.335107667,"A","A","A"
"596","g5958",-2.78090891280798,0.707669694139994,-6.66337985091578,3.04276731519917e-07,9.56404079168799e-06,"scaffold_115",2639,NA,NA,NA,"N",1025499,"A",-0.407033015,"A","A","A"
"597","g19222",3.27893362136123,3.91455575904971,6.66303127735797,3.04535300690049e-07,9.56404079168799e-06,"scaffold_305",2135,NA,NA,NA,"N",448422,"A",-0.570957344,"A","A","A"
"598","g6984",-2.56382593927045,5.21400604678479,-6.66228967071118,3.05080522371947e-07,9.56514166212648e-06,"scaffold_26",1338,NA,NA,NA,"N",1877544,"A",-0.164714665,"A","A","A"
"599","g5140",-2.70429407463244,3.23639679402444,-6.66020977310359,3.06620300551556e-07,9.59736897335747e-06,"scaffold_174",1740,"YL_DROME",NA,NA,"Y",804455,"A",-0.125551195,"A","A","A"
"600","g4594",-4.63111761843577,-4.28471564844688,-6.65739557370301,3.08818634744743e-07,9.64299095164332e-06,"scaffold_888",798,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",31817,"A",-2.612654235,"A","A","A"
"601","g19302",7.42222950433881,0.239331464169763,6.6604456893606,3.09106488982753e-07,9.64299095164332e-06,"scaffold_18",1070,NA,NA,NA,"N",2121024,"A",0.062807853,"A","A","A"
"602","g2603",9.77363934254358,3.86000881686211,6.66804599210268,3.09658981061904e-07,9.64417979390306e-06,"scaffold_90",1800,NA,NA,"RFX DNA-binding domain","Y",1197345,"A",-0.385385309,"A","A","A"
"603","g21590",-2.12739487816083,2.25330190931035,-6.64585625285208,3.17464381387937e-07,9.87087841897585e-06,"scaffold_123",1024,NA,NA,NA,"N",973757,"A",0.0328626,"A","A","A"
"604","g13898",7.84920152853479,2.04244292338359,6.64773478521763,3.19669672164867e-07,9.92299119771374e-06,"scaffold_118",2416,"SNAK_DROME","A0A084VW04","Trypsin","Y",993109,"A",-0.041123667,"A","A","A"
"605","g12470",8.01997251909383,0.496452566338618,6.64087826200018,3.25435009559984e-07,1.00852578417192e-05,"scaffold_50",966,NA,NA,NA,"N",1438737,"A",0.149509353,"A","A","A"
"606","g12755",7.09009746635274,-0.511638482946805,6.6337752588156,3.29147038846563e-07,1.01834617678782e-05,"scaffold_372",490,NA,NA,"Trypsin","Y",361855,"A",-0.116159386,"A","A","A"
"607","g14353",11.1088925023617,5.26103096755312,6.64258896985568,3.34756394728142e-07,1.0339946696471e-05,"scaffold_24",802,"TBA3_BOVIN","A0A0N5DZZ1","Tubulin/FtsZ family, GTPase domain","Y",1928806,"A",-0.074834814,"A","A","A"
"608","g5532",2.19283739468784,2.62886920185581,6.62237624996801,3.36054266669452e-07,1.0353112083334e-05,"scaffold_27",1038,"CTNA_DROME","A0A2J7QK04","Vinculin family","Y",1871822,"A",-0.199845729,"A","A","A"
"609","g6234",4.41543548854175,2.45025263197693,6.62218012562789,3.36287015774196e-07,1.0353112083334e-05,"scaffold_582",2743,NA,NA,"BTB/POZ domain","Y",157587,"A",0.017957908,"A","A","A"
"610","g15202",2.58418332684519,6.66334076347223,6.60356293196094,3.51748413688743e-07,1.0811362308607e-05,"scaffold_294",1561,"CDC20_PIG","J9K6F6","WD domain, G-beta repeat","Y",466925,"A",-0.535928906,"A","A","A"
"611","g11467",10.5254732708437,0.347453983845923,6.61275649925139,3.57351933497198e-07,1.0956303769722e-05,"scaffold_355",1394,"WAT_DROME","J9K312","Male sterility protein","Y",377145,"A",-0.008108407,"A","A","A"
"612","g19644",2.74888341703417,2.40934463217799,6.59672892909209,3.57632828794596e-07,1.0956303769722e-05,"scaffold_248",1188,"SPOPB_XENLA","A0A139WMR0","BTB/POZ domain","Y",541745,"A",-0.293918645,"A","A","A"
"613","g8404",-2.61130917047739,2.7849833818579,-6.59068484326478,3.62920546390363e-07,1.10709808196118e-05,"scaffold_531",1035,"DGAT2_XENTR","A0A482X8Q2","Diacylglycerol acyltransferase","Y",202602,"A",-0.074115264,"A","A","A"
"614","g12172",7.01338701688546,-2.35283881804652,6.59336061636968,3.62951722086804e-07,1.10709808196118e-05,"scaffold_170",687,NA,NA,NA,"N",812047,"A",-0.204899261,"A","A","A"
"615","g7121",1.81574040651321,4.83327827990043,6.59042734180313,3.63147538752e-07,1.10709808196118e-05,"scaffold_79",1234,NA,NA,"THAP domain","Y",1236716,"A",0.003766061,"A","A","A"
"616","g18405",2.10088644274458,4.10898299008307,6.58085901219931,3.71687598580896e-07,1.13023253038135e-05,"scaffold_468",3388,"MRP1_MOUSE","K7J1C7","ABC transporter transmembrane region,ABC transporter","Y",247110,"A",-0.395257932,"A","A","A"
"617","g12218",2.60742540613039,1.13814247547419,6.58057783097165,3.71941688220861e-07,1.13023253038135e-05,"scaffold_167",446,NA,NA,"RhoGAP domain","Y",818128,"A",-0.262472931,"A","A","A"
"618","g15712",4.19826918583537,1.18760595275036,6.57262371772129,3.7925309584174e-07,1.1505851608312e-05,"scaffold_59",2129,"PAO_PSESP","Q8XUN6",NA,"Y",1359663,"A",-0.669052076,"A","A","A"
"619","g4227",-4.10537939536483,-1.6908493177288,-6.56767515698859,3.83832595459238e-07,1.16259730731264e-05,"scaffold_28",1483,"YELL_DROSU","A0A1S3CYU3","Major royal jelly protein","Y",1812903,"A",0.061554665,"A","A","A"
"620","g15673",6.9827535601346,0.468910337435743,6.56274071706224,3.90962562117372e-07,1.18228339953849e-05,"scaffold_674",997,NA,NA,NA,"N",95006,"A",-0.151715672,"A","A","A"
"621","g2884",-2.53046513219294,7.18483458937407,-6.55499890333069,3.95808107540021e-07,1.19500905125086e-05,"scaffold_89",661,"GSTT1_MANSE","A0A139WLM6","Glutathione S-transferase, N-terminal domain,Glutathione S-transferase, C-terminal domain","Y",1205502,"A",0.023041927,"A","A","A"
"622","g6032",1.61321150420892,6.67277517203137,6.54895713659675,4.01669834707795e-07,1.20916327856083e-05,"scaffold_656",2196,"ZC3H3_DROME",NA,NA,"Y",105373,"A",-0.098380028,"A","A","A"
"623","g9523",7.81902675901171,3.30340594049698,6.5536380079438,4.01786080614111e-07,1.20916327856083e-05,"scaffold_101",1202,NA,NA,NA,"N",1110711,"A",-0.06777845,"A","A","A"
"624","g2895",4.5802758842299,0.102392345275216,6.54004836413235,4.10607448939091e-07,1.23373061861523e-05,"scaffold_89",5913,NA,"J9LJR0",NA,"Y",1205502,"A",0.023041927,"A","A","A"
"625","g864",-3.07269568036591,-3.29326780548207,-6.53885906483668,4.1166643660199e-07,1.23493344317611e-05,"scaffold_158",441,NA,NA,"Transcription activator MBF2","Y",859120,"A",-0.331860321,"A","A","A"
"626","g4786",5.91092470793741,-3.67468371827148,6.53241404436151,4.19184049679373e-07,1.2554763174822e-05,"scaffold_1509",1220,NA,NA,NA,"N",12955,"A",-0.981838659,"A","A","A"
"627","g20565",1.98728808575239,4.76524669123749,6.52378125631532,4.27064275885638e-07,1.27703797585005e-05,"scaffold_227",6123,"CAC1H_MOUSE,CAC1G_RAT,CAC1I_RAT","J9M5X0,A0A482XLG3,A0A026VYA2","Ion transport protein","Y",625897,"A",0.166562426,"A","A","A"
"628","g437",2.71259159936356,5.1875476302951,6.51497338703991,4.36330302478104e-07,1.30266828680923e-05,"scaffold_88",1675,"TTKB_DROME","J9JRT6","BTB/POZ domain","Y",1206924,"A",-0.001421474,"A","A","A"
"629","g4507",-3.11360677855339,4.97028268089735,-6.50592259663031,4.46066689185191e-07,1.32961913442498e-05,"scaffold_285",609,NA,NA,NA,"N",485262,"A",0.235149154,"A","A","A"
"630","g371",1.80623801558824,5.39168546218669,6.50467097350748,4.47428787340852e-07,1.33116778674048e-05,"scaffold_616",1277,"PTPA_BOVIN","A0A067RGS5","Phosphotyrosyl phosphate activator (PTPA) protein","Y",132337,"A",-0.26008854,"A","A","A"
"631","g8524",9.54622383393122,1.24860138601355,6.51550484523571,4.48006226163125e-07,1.33116778674048e-05,"scaffold_112",739,"TBA1_PNECA","F7EE60","Tubulin/FtsZ family, GTPase domain","Y",1055113,"A",-0.511952334,"A","A","A"
"632","g3789",-2.51255005427771,4.37304787714287,-6.49823169397114,4.54511472842573e-07,1.34836006397554e-05,"scaffold_189",1371,"VGLU3_DANRE","A0A2J7QA10","Major Facilitator Superfamily","Y",748106,"A",0.1394694,"A","A","A"
"633","g1228",-2.64191980011936,3.5778279348716,-6.49416698918884,4.59041087740227e-07,1.35964634345048e-05,"scaffold_284",2833,"PYX_DROME","J9KHJ7","Ion transport protein,Ankyrin repeat,Ankyrin repeats (3 copies)","Y",488311,"A",0.078906076,"A","A","A"
"634","g16189",-3.30325352140542,0.995244330336436,-6.48924362055813,4.64592789690345e-07,1.37181069208663e-05,"scaffold_54",972,"LST_PHOPY","A0A232F7D1","Sulfotransferase domain","Y",1412569,"A",0.132418539,"A","A","A"
"635","g17868",6.20241645385119,3.65080206134641,6.49059918685349,4.646113336578e-07,1.37181069208663e-05,"scaffold_146",949,"CP4G1_DROME","J9K6X1","Cytochrome P450","Y",897096,"A",-0.088357084,"A","A","A"
"636","g19583",2.4296763738409,7.62528344530653,6.48855402287126,4.65371642280328e-07,1.37189511338268e-05,"scaffold_233",3895,"CDK12_DROME","E0VVR3","Protein kinase domain","Y",603763,"A",-0.048021618,"A","A","A"
"637","g12378",-3.42384668862293,-4.36092432912816,-6.48661252814397,4.67588124731869e-07,1.37626526696983e-05,"scaffold_231",1309,NA,NA,NA,"N",613014,"A",-0.234882928,"A","A","A"
"638","g2822",10.7113525826347,1.97572249664313,6.50187525851945,4.696874234141e-07,1.38027735134655e-05,"scaffold_451",1300,NA,NA,NA,"N",261761,"A",0.308367843,"A","A","A"
"639","g21195",-3.54043079385323,4.70401206835175,-6.48229174711295,4.72549305660178e-07,1.38651438682671e-05,"scaffold_98",2166,"DHGL_DROPS","A0A482X9H2","Eukaryotic aspartyl protease,GMC oxidoreductase","Y",1127684,"A",0.245144773,"A","A","A"
"640","g11279",6.1103378378378,-0.698515632724569,6.48099369717822,4.75495421621127e-07,1.39297869687102e-05,"scaffold_73",598,NA,NA,NA,"N",1283250,"A",-0.178929599,"A","A","A"
"641","g4996",-3.47575977212701,2.38393262136635,-6.47724042988835,4.78411249513983e-07,1.39933424604332e-05,"scaffold_176",1841,"DHGL_DROPS","A0A1D2MH79","GMC oxidoreductase","Y",803147,"A",-0.044774936,"A","A","A"
"642","g20007",-2.71193887826443,3.14566733634818,-6.47421881328585,4.81946772445724e-07,1.4074797564774e-05,"scaffold_769",1072,NA,NA,NA,"N",53292,"A",-0.103482138,"A","A","A"
"643","g1582",-3.37522236270749,2.53435801424249,-6.47326304785567,4.83078139063689e-07,1.40858974017187e-05,"scaffold_206",1700,"ESTF_MYZPE","J9JKD6","Carboxylesterase family","Y",683232,"A",-0.050669785,"A","A","A"
"644","g6126",6.60515744910049,0.711441442832343,6.46705572027082,4.92895388557175e-07,1.43498379504014e-05,"scaffold_5",949,NA,NA,NA,"N",2912966,"A",-0.512436051,"A","A","A"
"645","g20857",4.04098053321721,3.56169848736727,6.45287375170191,5.07798917731898e-07,1.47608091605509e-05,"scaffold_1493",1685,NA,NA,"BTB/POZ domain","Y",13183,"A",0.262846819,"A","A","A"
"646","g16726",9.02915960394059,3.58886340549989,6.45949446313045,5.11088687543323e-07,1.4833439323142e-05,"scaffold_211",228,NA,NA,NA,"N",665263,"A",-0.06987008,"A","A","A"
"647","g15678",6.29252958550998,-0.225405907809058,6.4433367389316,5.21684959404423e-07,1.51175754310255e-05,"scaffold_674",1066,NA,NA,NA,"N",95006,"A",-0.151715672,"A","A","A"
"648","g13969",-3.16707890651798,0.138292745934193,-6.4405633821714,5.23268010317836e-07,1.51400492676684e-05,"scaffold_1314",1169,NA,NA,"Predicted AAA-ATPase","Y",16368,"A",1.058529173,"A","A","A"
"649","g6127",4.81499078125367,1.69341247292388,6.43808170957923,5.26733679686764e-07,1.52168409251882e-05,"scaffold_5",1063,NA,NA,NA,"N",2912966,"A",-0.512436051,"A","A","A"
"650","g16174",2.18635588090395,3.99482173495145,6.43124892142497,5.35326588099022e-07,1.54412895388747e-05,"scaffold_54",1498,NA,"D6WJN0","Low-density lipoprotein receptor domain class A","Y",1412569,"A",0.132418539,"A","A","A"
"651","g14104",2.89461423263209,2.55223193486454,6.42887459215774,5.38446651231933e-07,1.55074289768779e-05,"scaffold_984",1290,"VGLU2_RAT","T1IC35","Major Facilitator Superfamily","Y",25785,"A",-0.276650486,"A","A","A"
"652","g21200",-4.13618784948368,-0.868498306254412,-6.42652207451649,5.41624630793059e-07,1.55750309857961e-05,"scaffold_98",1164,"ASPP_AEDAE",NA,"Eukaryotic aspartyl protease","Y",1127684,"A",0.245144773,"A","A","A"
"653","g18573",6.30167924341304,0.0222525599019618,6.42083399611394,5.51257660923206e-07,1.5827763988743e-05,"scaffold_312",735,NA,NA,NA,"N",428059,"A",0.372173189,"A","A","A"
"654","g14355",11.0968457501456,4.62180909670283,6.43655097456906,5.54207772444081e-07,1.58881368892264e-05,"scaffold_24",805,"TBA3_CAEEL","V4B6P5","Tubulin/FtsZ family, GTPase domain","Y",1928806,"A",-0.074834814,"A","A","A"
"655","g15674",6.2770804545772,-0.172121822477771,6.41178118246728,5.6357224719442e-07,1.61319329200736e-05,"scaffold_674",995,NA,NA,NA,"N",95006,"A",-0.151715672,"A","A","A"
"656","g17982",-3.20114111263283,4.36129858752356,-6.40837068520774,5.66170448654344e-07,1.61816002161895e-05,"scaffold_457",1821,"TREA_APIME","J9K3T4","Trehalase","Y",257628,"A",0.241775056,"A","A","A"
"657","g4851",8.95367392811588,3.05936371990522,6.41606948925793,5.68134515747426e-07,1.62012984373862e-05,"scaffold_304",915,NA,NA,"Trypsin","Y",450191,"A",-0.303096258,"A","A","A"
"658","g6129",4.77400492254726,-1.99737973066556,6.40662615420461,5.68880596532569e-07,1.62012984373862e-05,"scaffold_5",263,NA,NA,NA,"N",2912966,"A",-0.512436051,"A","A","A"
"659","g10790",-3.23990116277151,0.227364831639987,-6.40601192914627,5.69452006519682e-07,1.62012984373862e-05,"scaffold_270",1201,NA,"J9M8G2","Galactose-3-O-sulfotransferase","Y",511095,"A",-0.121599868,"A","A","A"
"660","g11994",11.9431497856788,-0.0176045556300779,6.4273823841772,5.73556957011576e-07,1.6293362707591e-05,"scaffold_156",2917,"COPIA_DROME","A0A182GA29","gag-polypeptide of LTR copia-type,Integrase core domain,GAG-pre-integrase domain","Y",862521,"A",-0.089036394,"A","A","A"
"661","g19674",1.82312893074293,5.95284802700696,6.39294930775778,5.8797177595602e-07,1.66590082668824e-05,"scaffold_207",5782,"DMAD_DROME","A0A088ALU5","Oxygenase domain of the 2OGFeDO superfamily","Y",680703,"A",-0.150474343,"A","A","A"
"662","g21206",-3.2457227152506,4.9423715585959,-6.39278997523891,5.88205422831946e-07,1.66590082668824e-05,"scaffold_98",1104,"ASP4_CAEEL","H0VCH6","Eukaryotic aspartyl protease","Y",1127684,"A",0.245144773,"A","A","A"
