seq,length,PV04.mapped,PV13.mapped,PV21.mapped,PV23.mapped,cov.13v21,cov.13v23,cov.04v21,cov.04v23,cov.04v13,cov.21v23,b.status,PV04.asn,PV13.asn,PV21.asn,PV23.asn,b.status.asn,b.status.cov.asn,A.lo,B.lo,A.st,B.st,AB.ratio.st,AB.ratio.lo,b.status.kmer,b.status.final
scaffold_617,129997,78222,65746,38414,37591,-0.281328216,-0.127073245,0.122884843,0.233417834,0.324668382,0.120511419,A,Y,Y,Y,Y,A,A,126203,2902,129101,4,-14.65622373,-5.442069255,A,A
scaffold_618,128783,35926,52014,19075,23825,0.390585509,0.19281832,0.010271514,-0.231217656,-0.459858672,-0.231510741,A,Y,Y,Y,Y,A,A,110820,5171,113749,2242,-5.664293115,-4.421365205,A,A
scaffold_619,128720,32058,45094,12141,12761,0.836377874,0.887540403,0.497685077,0.505125626,-0.418237474,0.017418977,A,Y,Y,Y,Y,A,A,113724,13912,119915,7721,-3.956905801,-3.031043994,A,A
scaffold_620,128596,28045,64468,9602,10479,1.690464994,1.68739425,0.643199671,0.596406947,-1.12681,-0.036814296,B.loose,Y,Y,Y,Y,A,B.loose,109600,18449,120638,7411,-4.024689683,-2.57056824,A,B4
scaffold_621,128043,34829,35480,19225,21736,-0.172595496,-0.22667881,-0.045766436,-0.14357173,0.047284383,-0.087826866,A,Y,Y,Y,Y,A,A,115335,5601,118875,2061,-5.849269334,-4.3637571,A,A
scaffold_622,127333,52671,54219,27037,30254,-0.052746855,-0.09192111,0.059009531,-0.023886704,0.032211709,-0.072917807,A,Y,Y,Y,Y,A,A,120873,3656,124353,176,-9.456487839,-5.046699517,A,A
scaffold_623,126812,31693,31412,16432,17740,-0.121817681,-0.10929824,0.044575597,0.013373057,0.086848601,-0.021224112,A,Y,Y,Y,Y,A,A,116566,8554,124679,441,-8.139967975,-3.768247756,A,A
scaffold_624,126034,46754,50609,25858,26526,-0.087827539,-0.001611691,-0.0485841,-0.006090232,-0.040301237,0.052472296,A,Y,Y,Y,Y,A,A,112888,4182,116971,99,-10.19194751,-4.754223107,A,A
scaffold_625,125629,66589,62606,31592,33621,-0.069864495,-0.036654212,0.172662331,0.162150634,0.16298215,-0.000533269,A,Y,Y,Y,Y,A,A,115043,9060,119143,4960,-4.585931533,-3.666371654,A,A
scaffold_626,125584,55892,44839,23130,26559,-0.101624888,-0.178041507,0.369801704,0.249663105,0.391881916,-0.110160171,A,Y,Y,Y,Y,A,A,108453,10212,118560,105,-10.12734954,-3.408604648,A,A
scaffold_627,125258,74814,63086,43022,45790,-0.504348909,-0.471293962,-0.104818846,-0.11548588,0.319985386,-0.000688606,A,Y,Y,Y,Y,A,A,124038,425,124312,151,-9.675690135,-8.185724654,A,A
scaffold_628,125154,30010,28625,10837,12358,0.344644012,0.278191438,0.56635457,0.456180016,0.142165881,-0.100196125,A,Y,Y,Y,Y,A,A,95606,11277,106266,617,-7.425871101,-3.083605003,A,A
scaffold_629,125041,35182,57714,30635,28825,-0.142865151,0.068003025,-0.703387709,-0.536241513,-0.640067235,0.177124625,A,Y,Y,Y,Y,A,A,124281,313,124594,0,-16.92688665,-8.628637089,A,A
scaffold_630,122451,26322,50919,18979,21528,0.367168899,0.308378472,-0.431194342,-0.533706749,-0.877907917,-0.092533979,A,Y,Y,Y,Y,A,A,116125,5920,119549,2496,-5.581274499,-4.293706356,A,A
scaffold_631,120186,55927,63126,28374,33984,0.09705327,-0.04021357,0.075912078,-0.105076743,-0.10068587,-0.171010392,A,Y,Y,Y,Y,A,A,114601,3876,118467,10,-13.39470627,-4.885547676,A,A
scaffold_632,119487,44526,38016,9740,7797,0.907919372,1.351895992,1.289500353,1.689754994,0.302036305,0.410233069,B.loose,Y,Y,Y,Y,A,B.loose,72330,45885,95971,22244,-2.10913246,-0.656560049,A,B3
scaffold_633,118775,31998,43763,29366,22070,-0.481034817,0.05401997,-0.779207344,-0.287874537,-0.377717204,0.501311235,A,Y,Y,Y,Y,A,A,114938,2918,116875,981,-6.895039969,-5.299250381,A,A
scaffold_634,118235,29098,39493,18448,20623,0.041507345,0.003736686,-0.245611314,-0.327103954,-0.366663337,-0.071514211,A,Y,Y,Y,Y,A,A,106428,10285,115211,1502,-6.26030217,-3.371137349,A,A
scaffold_635,117804,43483,41013,21552,22529,-0.12835577,-0.069303499,0.109557692,0.124887983,0.158368785,0.025308719,A,Y,Y,Y,Y,A,A,93102,3763,94239,2626,-5.164851434,-4.628489122,A,A
scaffold_636,115400,36183,42810,24005,32302,-0.221997028,-0.527259258,-0.311081404,-0.660065614,-0.168629053,-0.339005783,A,Y,Y,Y,Y,A,A,111557,1459,112322,694,-7.336424681,-6.255681796,A,A
scaffold_637,115262,48499,50194,26755,25217,-0.148902316,0.059517162,-0.044915973,0.119781525,0.024441666,0.174675926,A,Y,Y,Y,Y,A,A,110916,3056,113844,128,-9.78548415,-5.181220139,A,A
scaffold_638,114408,63887,56184,24205,29235,0.158236794,0.008866441,0.497142011,0.304049678,0.25936054,-0.183113904,A,Y,Y,Y,Y,A,A,92938,21094,113965,67,-10.71078112,-2.139383034,A,A
scaffold_639,114041,45483,48514,29664,29942,-0.346914439,-0.237360538,-0.286440918,-0.220608998,-0.019071156,0.075810348,A,Y,Y,Y,Y,A,A,113133,363,113383,113,-9.957967531,-8.2798784,A,A
scaffold_640,113869,34637,48510,10875,12826,1.100580335,0.985555491,0.768169305,0.609422481,-0.411955707,-0.148768395,B.loose,Y,Y,Y,Y,A,B.loose,91465,22030,110954,2541,-5.447866841,-2.053700579,A,B4
scaffold_641,112485,40287,41932,24325,28870,-0.270996593,-0.395107669,-0.175187195,-0.343020251,0.016264721,-0.157854628,A,Y,Y,Y,Y,A,A,109320,2088,111392,16,-12.67783621,-5.709614259,A,A
scaffold_642,110194,20324,23662,12922,17519,-0.18389156,-0.499942423,-0.24972394,-0.609496783,-0.145377057,-0.349794415,A,Y,Y,Y,Y,A,A,104753,1216,105951,18,-12.44512378,-6.427532356,A,A
scaffold_643,109919,38312,35383,16910,16617,0.008551646,0.156777747,0.276833753,0.381337874,0.188737431,0.114482549,A,Y,Y,Y,Y,A,A,102926,5526,108446,6,-13.9192757,-4.21898106,A,A
scaffold_644,109125,40193,45983,24313,28615,-0.137238818,-0.249262695,-0.177845369,-0.333591226,-0.120151228,-0.145767429,A,Y,Y,Y,Y,A,A,102333,5360,105020,2673,-5.295534562,-4.254639608,A,A
scaffold_645,109006,31045,28399,15454,14638,-0.178766253,0.022501286,0.103295478,0.260841036,0.202517054,0.167523987,A,Y,Y,Y,Y,A,A,92879,15221,94929,13171,-2.849389666,-2.609210047,A,A
scaffold_646,108809,26817,38804,16249,18197,0.199219308,0.158890013,-0.180276339,-0.264327614,-0.459040324,-0.074072848,A,Y,Y,Y,Y,A,A,101796,5725,106811,710,-7.231008463,-4.152023565,A,A
scaffold_647,108324,20204,43018,23055,22099,-0.15675178,0.027354981,-1.093468159,-0.953083378,-1.016261056,0.150363209,A,Y,Y,Y,Y,A,A,105643,2182,107745,80,-10.37742478,-5.596754892,A,A
scaffold_648,107629,34620,31312,18689,20795,-0.312088362,-0.343116963,-0.013657443,-0.088408024,0.218886243,-0.064772153,A,Y,Y,Y,Y,A,A,98397,555,98949,3,-14.59441209,-7.467400299,A,A
scaffold_649,107491,43796,39239,29134,31715,-0.627011797,-0.626458428,-0.314959529,-0.358128139,0.232507592,-0.033190182,A,Y,Y,Y,Y,A,A,104586,865,104997,454,-7.850279587,-6.916120798,A,A
scaffold_650,107074,62639,55047,23478,26935,0.172735657,0.097581884,0.512674979,0.393799226,0.260394645,-0.108897325,A,Y,Y,Y,Y,A,A,89483,17347,106813,17,-12.53481622,-2.366860399,A,A
scaffold_651,106954,36827,32676,15066,16826,0.060299821,0.023924912,0.386372592,0.306275702,0.246528094,-0.070118461,A,Y,Y,Y,Y,A,A,96300,9444,102848,2896,-5.149824272,-3.349928078,A,A
scaffold_652,106700,44752,44608,23205,24001,-0.113746589,-0.039392456,0.044448258,0.07508041,0.07865017,0.040610581,A,Y,Y,Y,Y,A,A,96382,9899,103991,2290,-5.504351279,-3.283278277,A,A
scaffold_653,106456,28116,33410,17184,21331,-0.097410217,-0.286268708,-0.19274545,-0.425325922,-0.174879911,-0.222602043,A,Y,Y,Y,Y,A,A,103118,2064,105057,125,-9.703546576,-5.642024586,A,A
scaffold_654,105793,46148,42670,29412,30534,-0.519781548,-0.450780563,-0.253192824,-0.227913819,0.187044047,0.035257433,A,Y,Y,Y,Y,A,A,104426,850,105276,0,-16.68383076,-6.939119927,A,A
scaffold_655,105415,162148,164575,95177,102202,-0.266529609,-0.246256219,-0.134418188,-0.157866779,0.052566744,-0.013470163,A,Y,Y,Y,Y,A,A,103083,467,103481,69,-10.5297373,-7.78309618,A,A
scaffold_656,105373,50221,56595,33805,36374,-0.31316276,-0.295819794,-0.331998111,-0.358377126,-0.098380028,-0.016400586,A,Y,Y,Y,Y,A,A,104823,114,104937,0,-16.67917767,-9.832119491,A,A
scaffold_657,105169,37731,33620,15012,17278,0.106566812,0.026770272,0.426538008,0.303019487,0.240426519,-0.113540093,A,Y,Y,Y,Y,A,A,89966,11952,98937,2981,-5.052172573,-2.912023161,A,A
scaffold_658,104674,58090,50555,19767,24841,0.298131878,0.091528356,0.652109479,0.401783977,0.274432925,-0.240347074,A,Y,Y,Y,Y,A,A,85698,18405,104021,82,-10.29148972,-2.219102236,A,A
scaffold_659,103558,34612,33246,12646,13843,0.337845435,0.330390682,0.549480516,0.498303782,0.132090404,-0.041198305,A,Y,Y,Y,Y,A,A,81878,20296,84419,17755,-2.249278216,-2.012226977,A,A
scaffold_660,103362,21907,26545,10189,13075,0.32475691,0.088000569,0.201265464,-0.079212857,-0.203036123,-0.270499893,A,Y,Y,Y,Y,A,A,85362,14560,95573,4349,-4.457530894,-2.551501441,A,A
scaffold_661,103296,35896,36602,21794,26573,-0.308618835,-0.471626144,-0.183172194,-0.389901484,0.045901964,-0.196750861,A,Y,Y,Y,Y,A,A,94796,2618,96153,1261,-6.251563059,-5.177753439,A,A
scaffold_662,103016,21925,24748,13788,14595,-0.212731129,-0.171775461,-0.233913462,-0.236679774,-0.100727009,0.007212116,A,Y,Y,Y,Y,A,A,81081,2020,82863,238,-8.437591035,-5.326240448,A,A
scaffold_663,101923,60124,56992,34432,36261,-0.329590675,-0.281246401,-0.098865163,-0.094242869,0.151180835,0.014600722,A,Y,Y,Y,Y,A,A,101576,115,101691,0,-16.63384666,-9.77423325,A,A
scaffold_664,101657,44993,40349,22008,25071,-0.182108451,-0.24708105,0.128600763,0.019906184,0.231164537,-0.09871615,A,Y,Y,Y,Y,A,A,91170,9912,95489,5593,-4.093397499,-3.201181364,A,A
scaffold_665,99346,53305,49678,32084,33251,-0.425846378,-0.354377621,-0.170639325,-0.142892548,0.175662376,0.037725205,A,Y,Y,Y,Y,A,A,97227,1898,97374,1751,-5.796476743,-5.678060035,A,A
scaffold_666,99054,20611,58651,25862,35529,0.124707144,-0.210430023,-1.230443404,-1.609302551,-1.434695225,-0.368880719,A,Y,Y,Y,Y,A,A,96554,72,96625,1,-15.56012382,-10.36923879,A,A
scaffold_667,98497,17750,20977,9024,10278,0.160294775,0.095604585,0.072863194,-0.035548977,-0.166976258,-0.098433743,A,Y,Y,Y,Y,A,A,86273,9056,88450,6879,-3.684397984,-3.251820684,A,A
scaffold_668,98003,56302,50477,30168,32866,-0.313995655,-0.314557666,-0.002893351,-0.047177342,0.231557627,-0.034305563,A,Y,Y,Y,Y,A,A,97363,409,97686,86,-10.13293547,-7.891620719,A,A
scaffold_669,97920,36519,37116,15449,14816,0.207889742,0.391254096,0.338041657,0.47768403,0.050607238,0.149620802,A,Y,Y,Y,Y,A,A,82647,14316,86956,10007,-3.119148474,-2.529250688,A,A
scaffold_670,96700,39907,52113,15578,20982,0.685484833,0.378877396,0.454037078,0.10370766,-0.310992432,-0.34035099,A,Y,Y,Y,Y,A,A,86558,8733,95254,37,-11.29157969,-3.308969396,A,A
scaffold_671,96413,39922,41065,22281,22978,-0.174517831,-0.095944225,-0.061696867,-0.026845241,0.033276287,0.044830055,A,Y,Y,Y,Y,A,A,92630,3233,94067,1796,-5.710041717,-4.840103504,A,A
scaffold_672,95681,34904,31506,14571,13988,0.055889963,0.237806918,0.357196541,0.495391516,0.221761901,0.148173403,A,Y,Y,Y,Y,A,A,81775,13149,91083,3841,-4.567268225,-2.636614697,A,A
scaffold_673,95501,33287,39353,20314,19415,-0.102618612,0.085691629,-0.190581441,-0.04599318,-0.167507506,0.154566689,A,Y,Y,Y,Y,A,A,94580,299,94863,16,-12.44611024,-8.300444084,A,A
scaffold_674,95006,45831,53593,25554,28399,0.011882376,-0.017392072,-0.060288619,-0.133285047,-0.151715672,-0.063018,A,Y,Y,Y,Y,A,A,87058,6319,93364,13,-12.70323928,-3.783996985,A,A
scaffold_675,93493,46234,31463,14501,10721,0.060866684,0.619555413,0.76969524,1.284661988,0.629283879,0.524945177,A,Y,Y,Y,Y,A,A,71947,21223,90578,2592,-5.126482501,-1.761258003,A,A
scaffold_676,93060,30345,34612,9578,10777,0.796783502,0.749651859,0.760521134,0.669667511,-0.115807045,-0.080875195,B.loose,Y,Y,Y,Y,A,B.loose,70697,21982,76983,15696,-2.294069775,-1.68528112,A,B4
scaffold_677,92898,38421,46136,18444,18352,0.26611088,0.396335653,0.155664559,0.242167351,-0.189990998,0.09648122,A,Y,Y,Y,Y,A,A,84700,7819,92518,1,-15.49746205,-3.43713849,A,A
scaffold_678,92821,74352,97554,55156,60757,-0.233911702,-0.250431202,-0.472191307,-0.532432788,-0.317824283,-0.050263052,A,Y,Y,Y,Y,A,A,81605,9192,84080,6717,-3.645676127,-3.150067583,A,A
scaffold_679,92631,29145,25459,9795,13052,0.321384212,0.030278358,0.669994952,0.335167118,0.269066064,-0.324849406,A,Y,Y,Y,Y,A,A,79708,11971,89369,2310,-5.273201459,-2.735078445,A,A
scaffold_680,91533,38446,43862,26890,21592,-0.350702446,0.088868153,-0.387290646,0.008557973,-0.116132877,0.405827047,A,Y,Y,Y,Y,A,A,90325,1027,91224,128,-9.46591437,-6.457229152,A,A
scaffold_681,91478,26188,28154,13727,13639,-0.020313835,0.111974868,0.028801245,0.117367968,-0.030429597,0.098545152,A,Y,Y,Y,Y,A,A,80268,10003,85566,4705,-4.184481285,-3.004265962,A,A
scaffold_682,90845,19826,19869,10766,11037,-0.172607985,-0.085459556,-0.022188198,0.021238251,0.07087511,0.053404876,A,Y,Y,Y,Y,A,A,81606,4216,85657,165,-9.011260941,-4.274403981,A,A
scaffold_683,90809,24854,36441,19103,19348,-0.124856131,-0.020229506,-0.523376909,-0.462472264,-0.478065454,0.070883073,A,Y,Y,Y,Y,A,A,88751,1725,90476,0,-16.46526347,-5.684275261,A,A
scaffold_684,90004,25548,36459,5584,6329,1.650101847,1.592464518,1.290599369,1.189240059,-0.439047155,-0.091380881,B.loose,Y,Y,Y,Y,A,B.loose,61467,28235,68723,20979,-1.711799331,-1.122299818,A,B4
scaffold_685,89893,33896,33528,14432,16472,0.159454722,0.0917335,0.32874812,0.217304918,0.089748722,-0.101464774,A,Y,Y,Y,Y,A,A,75733,13354,78742,10345,-2.928078582,-2.503561153,A,A
scaffold_686,89670,46585,37324,19906,20387,-0.14971709,-0.061150636,0.32358237,0.368426843,0.393754783,0.054822902,A,Y,Y,Y,Y,A,A,80355,7006,85880,1481,-5.856721637,-3.519536949,A,A
scaffold_687,89331,18935,22040,12739,12767,-0.265759126,-0.145915514,-0.331271937,-0.255150306,-0.145057488,0.086100059,A,Y,Y,Y,Y,A,A,76754,11306,80455,7605,-3.40299017,-2.763044533,A,A
scaffold_688,88807,37165,38091,26442,27803,-0.529981353,-0.47937705,-0.411940706,-0.405058384,0.03849597,0.01686075,A,Y,Y,Y,Y,A,A,87203,1372,87378,1197,-6.188586782,-5.988990782,A,A
scaffold_689,88743,21988,27244,14046,13435,-0.100854086,0.086315152,-0.256518323,-0.113071065,-0.235208914,0.153425686,A,Y,Y,Y,Y,A,A,86363,1556,87776,143,-9.251630341,-5.793589215,A,A
scaffold_690,88239,24113,33128,22754,21177,-0.514672458,-0.288044333,-0.819350873,-0.636444728,-0.384223092,0.192884573,A,Y,Y,Y,Y,A,A,85663,2354,87121,896,-6.601785278,-5.184890079,A,A
scaffold_691,87248,43038,44921,18931,20090,0.190011805,0.227300148,0.28177946,0.275345823,0.012222979,0.003544791,A,Y,Y,Y,Y,A,A,80022,6724,82155,4591,-4.161171395,-3.572808542,A,A
scaffold_692,86885,55917,54234,23929,24122,0.123820255,0.235242207,0.321454094,0.389154065,0.118089162,0.077678399,A,Y,Y,Y,Y,A,A,74741,9074,83815,0,-16.35493805,-3.041949621,A,A
scaffold_693,86638,38742,43651,26975,29696,-0.362212215,-0.37784208,-0.380779041,-0.440130886,-0.098111503,-0.049373417,A,Y,Y,Y,Y,A,A,85451,131,85582,0,-16.38503663,-9.338432519,A,A
scaffold_694,86561,24939,26722,11421,9406,0.16968316,0.57270273,0.223607905,0.582905495,-0.025619931,0.369276018,A,Y,Y,Y,Y,A,A,63114,9797,72070,841,-6.41945482,-2.687423722,A,A
scaffold_695,85259,31643,31723,13360,17288,0.19096317,-0.057852375,0.340865717,0.048328191,0.07035787,-0.282559098,A,Y,Y,Y,Y,A,A,77246,7000,83537,709,-6.878469769,-3.463845993,A,A
scaffold_696,84438,25749,20793,11638,13163,-0.219383332,-0.274003264,0.242567052,0.14422514,0.382405707,-0.088363483,A,Y,Y,Y,Y,A,A,71556,11385,75663,7278,-3.377794877,-2.651831899,A,A
scaffold_697,83650,15671,31303,8716,9372,0.787859872,0.806191589,-0.056752582,-0.082142845,-0.924157131,-0.015411835,A,Y,Y,Y,Y,A,A,81351,1848,83026,173,-8.898349454,-5.459360684,A,A
scaffold_698,83275,30882,20756,9470,10825,0.075425752,0.005525015,0.802185967,0.688563251,0.647215539,-0.103644289,A,Y,Y,Y,Y,A,A,74551,7865,82330,86,-9.886204633,-3.244544965,A,A
scaffold_699,81512,24287,13632,7209,9831,-0.137551625,-0.462026391,0.849134261,0.480937515,0.907141209,-0.358218318,A,Y,Y,Y,Y,A,A,70649,1185,71824,10,-12.67276685,-5.896513646,A,A
scaffold_700,81260,32632,38989,21941,21815,-0.227174406,-0.095855089,-0.33040168,-0.242804343,-0.182771951,0.097575765,A,Y,Y,Y,Y,A,A,80550,483,80793,240,-8.389071201,-7.378751642,A,A
scaffold_701,81196,17831,25769,13216,13071,-0.093285742,0.04564001,-0.470964499,-0.375760727,-0.457223434,0.1051822,A,Y,Y,Y,Y,A,A,79535,746,80214,67,-10.20412158,-6.734355955,A,A
scaffold_702,80915,37835,35757,13921,20397,0.304316038,-0.123734296,0.539354826,0.067582511,0.155494111,-0.461793886,A,Y,Y,Y,Y,A,A,70591,2363,72660,294,-7.944322456,-4.900202755,A,A
scaffold_703,80589,15621,27978,12413,16401,0.115792821,-0.163099981,-0.571427155,-0.894041937,-0.766764653,-0.312636353,A,Y,Y,Y,Y,A,A,76959,3352,80103,208,-8.582227533,-4.520584411,A,A
scaffold_704,80440,35575,37039,23035,23127,-0.371389657,-0.254129054,-0.276024187,-0.202485564,0.015820793,0.083517051,A,Y,Y,Y,Y,A,A,79434,361,79794,1,-15.28401073,-7.777641308,A,A
scaffold_705,80418,25851,30509,14025,17077,0.064595018,-0.09642949,-0.020866007,-0.225612495,-0.165005702,-0.19476806,A,Y,Y,Y,Y,A,A,74138,4466,77423,1181,-6.033478904,-4.052854496,A,A
scaffold_706,79982,45296,40588,24686,26400,-0.339246261,-0.313076418,-0.027374294,-0.044926432,0.232327289,-0.007573709,A,Y,Y,Y,Y,A,A,79359,426,79785,0,-16.283848,-7.538032146,A,A
scaffold_707,79637,40335,36703,22847,24898,-0.372714116,-0.373723143,-0.083038131,-0.127769139,0.210131308,-0.034752579,A,Y,Y,Y,Y,A,A,79153,189,79323,19,-11.95354171,-8.702519029,A,A
scaffold_708,79252,24572,28329,20032,21788,-0.556631412,-0.554842022,-0.608342755,-0.650275346,-0.13125602,-0.031954163,A,Y,Y,Y,Y,A,A,75799,2807,76171,2435,-4.966674738,-4.754583008,A,A
scaffold_709,78665,12429,37387,12796,16486,0.490186132,0.247673753,-0.945017613,-1.231251972,-1.514748421,-0.276255931,A,Y,Y,Y,Y,A,A,78037,405,78442,0,-16.25935709,-7.586553267,A,A
scaffold_710,78099,26981,28287,11209,11669,0.278820373,0.343812981,0.364172742,0.385443368,0.005807691,0.031249055,A,Y,Y,Y,Y,A,A,67284,10430,69543,8171,-3.089164941,-2.689407444,A,A
scaffold_711,77714,35675,37257,16994,20560,0.075856343,-0.075932838,0.166805237,-0.028705924,0.011404218,-0.185532733,A,Y,Y,Y,Y,A,A,75842,1436,77273,5,-13.65273296,-5.721884065,A,A
scaffold_712,76841,62963,41830,25175,27768,-0.324060125,-0.342475376,0.419439842,0.357302611,0.66395529,-0.052158803,A,Y,Y,Y,Y,A,A,74681,1870,76533,18,-11.97588567,-5.3188791,A,A
scaffold_713,76786,3526,10095,5281,1599,-0.12195592,1.724067367,-1.485680996,0.31662031,-1.443269753,1.812279734,A,Y,Y,Y,Y,A,A,56423,611,56999,35,-10.6287493,-6.526633482,A,A
scaffold_714,76052,16075,24918,17799,21379,-0.571214595,-0.712588317,-1.050007029,-1.235102731,-0.55833711,-0.175117274,A,Y,Y,Y,Y,A,A,71018,4103,72721,2400,-4.920684568,-4.11310241,A,A
scaffold_715,75929,15752,25622,9033,9094,0.447419052,0.560721218,-0.100848488,-0.031268302,-0.627812217,0.079558614,A,Y,Y,Y,Y,A,A,67770,7738,73313,2195,-5.061138761,-3.130448995,A,A
scaffold_716,74982,8586,12125,2976,4095,0.969589072,0.632243469,0.6252567,0.244189116,-0.423877049,-0.371089156,A,Y,Y,Y,Y,A,A,53560,5069,57919,710,-6.348068232,-3.401125244,A,A
scaffold_717,74891,24758,25128,10344,10422,0.223836087,0.336010041,0.355981131,0.424433105,0.052600367,0.078430402,A,Y,Y,Y,Y,A,A,63692,10851,68368,6175,-3.468597666,-2.553173873,A,A
scaffold_718,73810,18573,23039,16444,14316,-0.57009182,-0.247161142,-0.727402738,-0.448194041,-0.236855595,0.289187126,A,Y,Y,Y,Y,A,A,68578,3463,69204,2837,-4.607929781,-4.307256032,A,A
scaffold_719,72670,29245,27982,18136,18459,-0.430968732,-0.333424552,-0.213734793,-0.159912594,0.137689262,0.063800628,A,Y,Y,Y,Y,A,A,71302,1020,71881,441,-7.34544037,-6.125908007,A,A
scaffold_720,72529,20393,27584,10164,11447,0.383690237,0.335215765,0.101496282,0.00929983,-0.361738631,-0.082218024,A,Y,Y,Y,Y,A,A,62697,9588,64948,7337,-3.145848503,-2.708967148,A,A
scaffold_721,72026,41280,35631,22953,24432,-0.422155647,-0.38923019,-0.056305933,-0.067102456,0.286305038,-0.000818096,A,Y,Y,Y,Y,A,A,71138,551,71462,227,-8.292018845,-7.009828617,A,A
scaffold_722,72024,44893,36925,18339,24488,-0.046940176,-0.34106951,0.388490735,0.050639421,0.355886234,-0.327872886,A,Y,Y,Y,Y,A,A,71068,335,71349,54,-10.3412661,-7.724615356,A,A
scaffold_723,71945,17587,25747,6891,7707,0.844882239,0.806459259,0.448558561,0.366413601,-0.475868355,-0.072166532,A,Y,Y,Y,Y,A,A,59835,11585,62057,9363,-2.728420363,-2.368631165,A,A
scaffold_724,71657,19591,21559,6735,8954,0.621809606,0.334019203,0.637262365,0.305749981,-0.064091918,-0.321533956,A,Y,Y,Y,Y,A,A,59864,8758,64712,3910,-4.048446119,-2.772874705,A,A
scaffold_725,71647,19078,19367,9940,10917,-0.094371434,-0.106606256,0.037484396,-0.018472406,0.052311153,-0.045978374,A,Y,Y,Y,Y,A,A,63512,5366,68434,444,-7.264785211,-3.564864123,A,A
scaffold_726,71468,21007,18921,9486,12310,-0.060542795,-0.313456007,0.243876699,-0.052758493,0.224874817,-0.286656764,A,Y,Y,Y,Y,A,A,62423,3327,65389,361,-7.496936516,-4.229373467,A,A
scaffold_727,70565,25288,29450,11868,11791,0.254534704,0.386935553,0.188273331,0.2769522,-0.14580605,0.098657297,A,Y,Y,Y,Y,A,A,60916,9235,63717,6434,-3.30768893,-2.721504816,A,A
scaffold_728,70424,16045,16801,6770,8297,0.254608619,0.084224772,0.341734608,0.12762878,0.007581312,-0.2041274,A,Y,Y,Y,Y,A,A,50719,5689,55372,1036,-5.738694887,-3.156054188,A,A
scaffold_729,70199,28846,22954,15213,15968,-0.463174606,-0.410038178,0.019983511,0.029397958,0.40361344,0.019392876,A,Y,Y,Y,Y,A,A,68452,727,68973,206,-8.380278057,-6.555031509,A,A
scaffold_730,69816,35891,38513,19901,20647,-0.10411398,-0.034191718,-0.052289372,-0.026089091,-0.027720069,0.03617871,A,Y,Y,Y,Y,A,A,65709,2087,67679,117,-9.163798899,-4.975919325,A,A
scaffold_731,69571,32380,26431,11803,14908,0.106426238,-0.107470541,0.552833444,0.295214686,0.36686253,-0.24764033,A,Y,Y,Y,Y,A,A,60617,8410,69022,5,-13.48982706,-2.849397013,A,A
scaffold_732,69353,15051,23427,11344,13382,-0.010406338,-0.125740393,-0.495139685,-0.65419572,-0.564278024,-0.149077607,A,Y,Y,Y,Y,A,A,68589,388,68977,0,-16.07384868,-7.46208429,A,A
